combo_index,distance_sigma_m,angle_sigma_deg,yaw_sigma_deg,distance_global_weight,angle_global_weight,yaw_global_weight,robust_rejection_score_threshold,robust_min_score_gap,robust_max_rejections,solver_success_rate,position_mean_error_m,position_median_error_m,position_p90_error_m,position_p95_error_m,position_max_error_m,heading_mean_abs_error_deg,heading_median_abs_error_deg,heading_p90_abs_error_deg,heading_p95_abs_error_deg,heading_max_abs_error_deg,position_within_5cm_rate,position_within_10cm_rate,heading_within_5deg_rate,heading_within_10deg_rate,joint_within_10cm_10deg_rate,samples_with_rejection,total_rejected_tags,combo_runtime_s
11,0.03,3.0,2.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.047315989438335614,0.04020834640308666,0.0794382013538476,0.10276894343479065,0.13795642732002453,1.1718710584997836,0.9843486754542994,2.252580001125125,3.306683157457087,4.839044775128002,0.6666666666666666,0.9487179487179487,1.0,1.0,0.9487179487179487,11,11,0.4710795999999391
12,0.03,3.0,3.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.047405802459294544,0.03752491143097977,0.08394428904241413,0.11670346062762069,0.1449851519121795,1.094783698316486,0.7841202348417369,2.3338721011459143,3.2887407223226433,4.731121790071057,0.6666666666666666,0.9487179487179487,1.0,1.0,0.9487179487179487,5,5,0.4219402999988233
13,0.03,3.0,4.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.04991909866482409,0.0402452066231939,0.09155907293307684,0.12186639067086119,0.14796660712377438,1.0949424964676884,0.7312348383328242,2.753495442576309,3.2794032516893594,4.68496441288292,0.6410256410256411,0.9230769230769231,1.0,1.0,0.9230769230769231,6,6,0.44338369999968563
14,0.03,3.0,5.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.050793697771985155,0.04129960506606622,0.09690835814937392,0.12430957105057334,0.14946099259887594,1.087457650679548,0.7043962438104927,2.6874177385339806,3.274309790332211,4.661739706785312,0.6153846153846154,0.9230769230769231,1.0,1.0,0.9230769230769231,5,5,0.44249779999881866
15,0.03,3.0,6.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.05162495135071019,0.04251375825966866,0.10006766206707644,0.12565130717359727,0.15030615628891048,1.0869803514386664,0.697901613000937,2.6497308231872125,3.271301916377979,4.648577800297602,0.5897435897435898,0.8974358974358975,1.0,1.0,0.8974358974358975,5,5,0.44388919999983045
16,0.03,4.0,2.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.05040361460689548,0.04219970428869944,0.08313047682192895,0.1136971842113277,0.14550972940487997,1.1807661970887353,1.0088841964584674,2.301484532379959,3.276270549854189,4.838563410742836,0.6153846153846154,0.9487179487179487,1.0,1.0,0.9487179487179487,10,10,0.4621752999992168
17,0.03,4.0,3.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.050936273023861625,0.03932136150029765,0.09118584947002346,0.1304704046749147,0.15433831995295888,1.12266087393104,0.7965425542091111,2.396951917273725,3.2465793504032945,4.730231578650262,0.6410256410256411,0.9487179487179487,1.0,1.0,0.9487179487179487,7,7,0.44149760000073
18,0.03,4.0,4.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.05266823670872549,0.041633618076549264,0.09878844512578985,0.1367577694070091,0.15814612182132415,1.110758230058177,0.7399242716670642,2.438645373938755,3.2303317063988857,4.683901809574905,0.6153846153846154,0.9230769230769231,1.0,1.0,0.9230769230769231,5,5,0.4333026000022073
19,0.03,4.0,5.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.053430011935869624,0.04234072571748792,0.1052806099431848,0.1397470796684485,0.16006921080220676,1.0865103891340322,0.7314544197592454,2.459801181724913,3.22127340152133,4.660590883367092,0.6153846153846154,0.8974358974358975,1.0,1.0,0.8974358974358975,5,5,0.4558147000025201
20,0.03,4.0,6.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.054382634272456265,0.04366457325552069,0.10915329892881766,0.14139259221926342,0.16116119135642365,1.0864995180114165,0.7289647329460536,2.471840605851412,3.215861494504736,4.6473803531655165,0.6153846153846154,0.8974358974358975,1.0,1.0,0.8974358974358975,5,5,0.44892710000203806
21,0.03,5.0,2.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.05176515715695953,0.04341142075785288,0.08522094034128856,0.12000201052443492,0.1493743878952394,1.1928547361366457,1.0156790068231203,2.314901115882833,3.2578678949187747,4.838345346646719,0.6153846153846154,0.9487179487179487,1.0,1.0,0.9487179487179487,11,11,0.4730271000007633
22,0.03,5.0,3.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.05250579271139404,0.03995449712583398,0.09120544563660864,0.1385409946109815,0.15920829469835066,1.1352017971701087,0.8016628883470389,2.415137260445988,3.2193078405994697,4.729824732951215,0.6153846153846154,0.9230769230769231,1.0,1.0,0.9230769230769231,7,7,0.4484316000016406
