source_row,dataset,gt_x,gt_y,gt_h,tag_id,camera_role,ok,reason,tag_x_m,tag_y_m,tag_yaw_deg,tag_room,tag_facing,camera_x_m,camera_y_m,camera_heading_deg,bearing_world_deg,pred_distance_m,pred_angle_deg,pred_yaw_deg,meas_distance_m,meas_angle_deg,meas_yaw_deg,meas_distance_residual_m,meas_distance_residual_cm,meas_angle_residual_deg,meas_yaw_residual_deg,true_distance_m,true_angle_deg,true_yaw_deg,true_distance_delta_m,true_distance_delta_cm,true_angle_delta_deg,true_yaw_delta_deg
279,625,9.0,4.0,90.0,32,front,True,,8.37,5.2,270.0,inner,down,9.0,4.055,90.0,118.82039746053536,1.3068760461497495,-28.82039746053536,-28.820397460535332,1.3089,-26.658,-36.631,0.0020239538502504484,0.20239538502504484,2.1623974605353737,-7.810602539464668,1.3069,-28.82,-28.82,2.3953850250446607e-05,0.0023953850250446607,0.00039746053536759973,0.000397460535339178
280,625,9.0,4.0,90.0,58,front,True,,9.31,4.69,180.0,inner,left,9.0,4.055,90.0,63.97887975571343,0.7066293229126578,26.02112024428658,-63.97887975571342,0.8841,35.42,-55.98,0.1774706770873422,17.74706770873422,9.398879755713438,7.998879755713432,0.7066,26.021,-63.979,-2.9322912657780975e-05,-0.0029322912657780975,-0.0001202442865633202,-0.0001202442865633202
281,625,9.0,4.0,180.0,33,front,True,,7.41,5.2,270.0,inner,down,8.945,4.0,180.0,141.98316348216474,1.9483903612982694,38.01683651783526,-51.98316348216474,1.9644,35.109,-54.857,0.016009638701730555,1.6009638701730555,-2.90783651783525,-2.873836517835258,1.9484,38.017,-51.983,9.638701730541044e-06,0.0009638701730541044,0.00016348216473716093,0.00016348216473716093
282,625,9.0,4.0,180.0,34,front,True,,6.45,5.2,270.0,inner,down,8.945,4.0,180.0,154.314217281251,2.768578154938018,25.68578271874901,-64.31421728125099,2.779,22.641,-62.709,0.010421845061981738,1.0421845061981738,-3.044782718749019,1.6052172812509866,2.7686,25.686,-64.314,2.184506198199543e-05,0.002184506198199543,0.00021728125099684803,0.00021728125099684803
283,625,9.0,4.0,180.0,40,front,True,,1.2,4.7,0.0,inner,right,8.945,4.0,180.0,174.83558808792503,7.776568973525536,5.164411912074968,5.164411912074968,7.4125,0.291,-2.214,-0.36406897352553624,-36.40689735255363,-4.873411912074971,-7.3784119120749665,7.7682,4.43,4.43,-0.008368973525535672,-0.8368973525535672,-0.734411912074961,-0.734411912074961
284,625,9.0,4.0,180.0,57,rear,True,,10.1,3.77,180.0,inner,left,9.075,4.0,0.0,347.35287386427393,1.0504879818446287,12.647126135726069,12.647126135726012,1.1804,21.06,-2.342,0.12991201815537123,12.991201815537124,8.412873864273934,-14.989126135726025,1.0959,17.526,17.526,0.045412018155371436,4.541201815537144,4.878873864273942,4.878873864273999
285,625,9.0,4.0,270.0,50,front,True,,6.4,0.29,90.0,inner,up,9.0,3.945,270.0,234.57369134244607,4.485423614331204,35.42630865755393,35.42630865755393,4.4872,34.397,37.278,0.00177638566879601,0.177638566879601,-1.0293086575539405,1.8516913424460597,4.4854,35.426,35.426,-2.361433120334766e-05,-0.002361433120334766,-0.0003086575539441583,-0.0003086575539441583
286,625,9.0,4.0,270.0,51,front,True,,7.49,0.44,90.0,inner,up,9.0,3.945,270.0,246.692988219817,3.8164283040560316,23.30701178018299,23.30701178018299,3.7775,21.902,23.6,-0.03892830405603176,-3.892830405603176,-1.4050117801829742,0.29298821981700485,3.8164,23.307,23.307,-2.8304056031824842e-05,-0.0028304056031824842,-1.1780183001519617e-05,-1.1780183001519617e-05
287,625,9.0,4.0,270.0,52,front,True,,8.57,0.29,90.0,inner,up,9.0,3.945,270.0,263.2901631922431,3.680207195254093,6.709836807756915,6.709836807756915,3.6698,3.655,3.888,-0.010407195254093171,-1.0407195254093171,-3.0548368077569137,-2.8218368077569096,3.6802,6.71,6.71,-7.195254092984271e-06,-0.0007195254092984271,0.0001631922430931354,0.0001631922430931354
288,625,9.0,4.0,270.0,53,front,True,,9.66,0.1,90.0,inner,up,9.0,3.945,270.0,279.7399860538993,3.901233779203702,-9.739986053899315,-9.739986053899315,3.9027,-12.662,9.14,0.001466220796297879,0.1466220796297879,-2.922013946100691,18.8799860538993,3.9012,-9.74,-9.74,-3.3779203702177796e-05,-0.0033779203702177796,-1.3946100693829067e-05,-1.3946100693829067e-05
289,625,9.0,4.0,270.0,55,front,True,,10.1,1.73,180.0,inner,left,9.0,3.945,270.0,296.40963805141297,2.4731002810238,-26.40963805141297,63.59036194858703,2.5722,-27.005,56.965,0.09909971897620018,9.909971897620018,-0.5953619485870263,-6.625361948587027,2.563,-25.415,64.585,0.0898997189762003,8.98997189762003,0.9946380514129771,0.9946380514129487
