group_key,dataset,gt_x,gt_y,gt_h,tag_id,camera_role,kind,residual,abs_residual,classification,enabled,weight_multiplier,state,reason
625_x6.000_y4.000_h0.0,625,6.0,4.0,0.0,55,front,angle,-0.6179796657651764,0.6179796657651764,GOOD,True,1.0,USED_NORMAL,good_angle
625_x6.000_y4.000_h0.0,625,6.0,4.0,0.0,56,front,angle,-1.7589631762120916,1.7589631762120916,GOOD,True,1.0,USED_NORMAL,good_angle
625_x6.000_y4.000_h0.0,625,6.0,4.0,0.0,57,front,angle,-3.0402264376582195,3.0402264376582195,GOOD,True,1.0,USED_NORMAL,good_angle
625_x6.000_y4.000_h0.0,625,6.0,4.0,0.0,58,front,angle,-2.7123549884085207,2.7123549884085207,GOOD,True,1.0,USED_NORMAL,good_angle
625_x6.000_y4.000_h0.0,625,6.0,4.0,0.0,33,front,yaw,0.760140868011348,0.760140868011348,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x6.000_y4.000_h0.0,625,6.0,4.0,0.0,36,rear,yaw,-1.8090572697342395,1.8090572697342395,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x6.000_y4.000_h0.0,625,6.0,4.0,0.0,40,rear,yaw,-19.71020238076912,19.71020238076912,WEAK,True,0.25,USED_LOW_WEIGHT,weak_yaw
625_x6.000_y4.000_h0.0,625,6.0,4.0,0.0,55,front,yaw,0.19652033423483317,0.19652033423483317,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x6.000_y4.000_h0.0,625,6.0,4.0,0.0,56,front,yaw,-39.0734631762121,39.0734631762121,BAD,False,0.0,DISABLED,bad_yaw_outlier
625_x6.000_y4.000_h0.0,625,6.0,4.0,0.0,57,front,yaw,1.8422735623417736,1.8422735623417736,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x6.000_y4.000_h0.0,625,6.0,4.0,0.0,58,front,yaw,17.700145011591474,17.700145011591474,WEAK,True,0.25,USED_LOW_WEIGHT,weak_yaw
625_x6.000_y4.000_h90.0,625,6.0,4.0,90.0,34,front,distance,0.052802382741538256,0.052802382741538256,GOOD,True,1.0,USED_NORMAL,good_distance
625_x6.000_y4.000_h90.0,625,6.0,4.0,90.0,35,front,distance,0.009681525982281114,0.009681525982281114,GOOD,True,1.0,USED_NORMAL,good_distance
625_x6.000_y4.000_h90.0,625,6.0,4.0,90.0,48,rear,distance,0.07526412624522649,0.07526412624522649,GOOD,True,1.0,USED_NORMAL,good_distance
625_x6.000_y4.000_h90.0,625,6.0,4.0,90.0,49,rear,distance,0.05251323387850659,0.05251323387850659,GOOD,True,1.0,USED_NORMAL,good_distance
625_x6.000_y4.000_h90.0,625,6.0,4.0,90.0,34,front,angle,-0.8003922849602532,0.8003922849602532,GOOD,True,1.0,USED_NORMAL,good_angle
625_x6.000_y4.000_h90.0,625,6.0,4.0,90.0,35,front,angle,1.1677980221683981,1.1677980221683981,GOOD,True,1.0,USED_NORMAL,good_angle
625_x6.000_y4.000_h90.0,625,6.0,4.0,90.0,48,rear,angle,-0.5317229426027836,0.5317229426027836,GOOD,True,1.0,USED_NORMAL,good_angle
625_x6.000_y4.000_h90.0,625,6.0,4.0,90.0,49,rear,angle,-0.8819967865144349,0.8819967865144349,GOOD,True,1.0,USED_NORMAL,good_angle
625_x6.000_y4.000_h90.0,625,6.0,4.0,90.0,34,front,yaw,0.5428577150397871,0.5428577150397871,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x6.000_y4.000_h90.0,625,6.0,4.0,90.0,35,front,yaw,-4.28695197783162,4.28695197783162,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x6.000_y4.000_h90.0,625,6.0,4.0,90.0,48,rear,yaw,-26.397472942602775,26.397472942602775,BAD,False,0.0,DISABLED,bad_yaw_outlier
625_x6.000_y4.000_h90.0,625,6.0,4.0,90.0,49,rear,yaw,-5.429746786514443,5.429746786514443,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x6.000_y4.000_h180.0,625,6.0,4.0,180.0,36,front,distance,0.019249397997144424,0.019249397997144424,GOOD,True,1.0,USED_NORMAL,good_distance
625_x6.000_y4.000_h180.0,625,6.0,4.0,180.0,40,front,distance,-0.01877492358741506,0.01877492358741506,GOOD,True,1.0,USED_NORMAL,good_distance
625_x6.000_y4.000_h180.0,625,6.0,4.0,180.0,41,front,distance,0.00785325315826757,0.00785325315826757,GOOD,True,1.0,USED_NORMAL,good_distance
625_x6.000_y4.000_h180.0,625,6.0,4.0,180.0,42,front,distance,-0.055064543153484635,0.055064543153484635,GOOD,True,1.0,USED_NORMAL,good_distance
625_x6.000_y4.000_h180.0,625,6.0,4.0,180.0,43,front,distance,0.04069238187012836,0.04069238187012836,GOOD,True,1.0,USED_NORMAL,good_distance
625_x6.000_y4.000_h180.0,625,6.0,4.0,180.0,36,front,angle,-0.7054426433566334,0.7054426433566334,GOOD,True,1.0,USED_NORMAL,good_angle
625_x6.000_y4.000_h180.0,625,6.0,4.0,180.0,40,front,angle,-0.9108989783568404,0.9108989783568404,GOOD,True,1.0,USED_NORMAL,good_angle
625_x6.000_y4.000_h180.0,625,6.0,4.0,180.0,41,front,angle,-1.4479864192873606,1.4479864192873606,GOOD,True,1.0,USED_NORMAL,good_angle
625_x6.000_y4.000_h180.0,625,6.0,4.0,180.0,42,front,angle,-0.1607010566435747,0.1607010566435747,GOOD,True,1.0,USED_NORMAL,good_angle
625_x6.000_y4.000_h180.0,625,6.0,4.0,180.0,43,front,angle,3.269345294418372,3.269345294418372,GOOD,True,1.0,USED_NORMAL,good_angle
625_x6.000_y4.000_h180.0,625,6.0,4.0,180.0,36,front,yaw,-2.425192643356638,2.425192643356638,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x6.000_y4.000_h180.0,625,6.0,4.0,180.0,40,front,yaw,-17.194648978356838,17.194648978356838,WEAK,True,0.25,USED_LOW_WEIGHT,weak_yaw
625_x6.000_y4.000_h180.0,625,6.0,4.0,180.0,41,front,yaw,1.2412635807126549,1.2412635807126549,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x6.000_y4.000_h180.0,625,6.0,4.0,180.0,42,front,yaw,29.67954894335645,29.67954894335645,BAD,False,0.0,DISABLED,bad_yaw_outlier
625_x6.000_y4.000_h180.0,625,6.0,4.0,180.0,43,front,yaw,52.17759529441835,52.17759529441835,SEVERE,False,0.0,DISABLED,severe_yaw_outlier
625_x6.000_y4.000_h270.0,625,6.0,4.0,270.0,48,front,distance,-0.009614071767589216,0.009614071767589216,GOOD,True,1.0,USED_NORMAL,good_distance
625_x6.000_y4.000_h270.0,625,6.0,4.0,270.0,49,front,distance,-0.012323532578736529,0.012323532578736529,GOOD,True,1.0,USED_NORMAL,good_distance
625_x6.000_y4.000_h270.0,625,6.0,4.0,270.0,50,front,distance,0.04552651474443481,0.04552651474443481,GOOD,True,1.0,USED_NORMAL,good_distance
625_x6.000_y4.000_h270.0,625,6.0,4.0,270.0,51,front,distance,-0.029508238234904116,0.029508238234904116,GOOD,True,1.0,USED_NORMAL,good_distance
625_x6.000_y4.000_h270.0,625,6.0,4.0,270.0,48,front,angle,-0.021814655417017548,0.021814655417017548,GOOD,True,1.0,USED_NORMAL,good_angle
625_x6.000_y4.000_h270.0,625,6.0,4.0,270.0,49,front,angle,-1.4621007431256317,1.4621007431256317,GOOD,True,1.0,USED_NORMAL,good_angle
625_x6.000_y4.000_h270.0,625,6.0,4.0,270.0,50,front,angle,-1.470110208712839,1.470110208712839,GOOD,True,1.0,USED_NORMAL,good_angle
625_x6.000_y4.000_h270.0,625,6.0,4.0,270.0,51,front,angle,2.858530375999351,2.858530375999351,GOOD,True,1.0,USED_NORMAL,good_angle
625_x6.000_y4.000_h270.0,625,6.0,4.0,270.0,48,front,yaw,-3.245314655417019,3.245314655417019,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x6.000_y4.000_h270.0,625,6.0,4.0,270.0,49,front,yaw,-19.542600743125632,19.542600743125632,WEAK,True,0.25,USED_LOW_WEIGHT,weak_yaw
625_x6.000_y4.000_h270.0,625,6.0,4.0,270.0,50,front,yaw,10.60038979128717,10.60038979128717,WEAK,True,0.25,USED_LOW_WEIGHT,weak_yaw
625_x6.000_y4.000_h270.0,625,6.0,4.0,270.0,51,front,yaw,-10.792969624000648,10.792969624000648,WEAK,True,0.25,USED_LOW_WEIGHT,weak_yaw
625_x7.000_y3.000_h0.0,625,7.0,3.0,0.0,55,front,distance,0.011868774735045662,0.011868774735045662,GOOD,True,1.0,USED_NORMAL,good_distance
625_x7.000_y3.000_h0.0,625,7.0,3.0,0.0,57,front,distance,-0.03512301297909115,0.03512301297909115,GOOD,True,1.0,USED_NORMAL,good_distance
625_x7.000_y3.000_h0.0,625,7.0,3.0,0.0,58,front,distance,0.020083919201996814,0.020083919201996814,GOOD,True,1.0,USED_NORMAL,good_distance
625_x7.000_y3.000_h0.0,625,7.0,3.0,0.0,55,front,angle,-1.7243717988765468,1.7243717988765468,GOOD,True,1.0,USED_NORMAL,good_angle
625_x7.000_y3.000_h0.0,625,7.0,3.0,0.0,57,front,angle,-2.8563966858233414,2.8563966858233414,GOOD,True,1.0,USED_NORMAL,good_angle
625_x7.000_y3.000_h0.0,625,7.0,3.0,0.0,58,front,angle,4.510230355504859,4.510230355504859,GOOD,True,1.0,USED_NORMAL,good_angle
625_x7.000_y3.000_h0.0,625,7.0,3.0,0.0,55,front,yaw,-2.7608717988765363,2.7608717988765363,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x7.000_y3.000_h0.0,625,7.0,3.0,0.0,57,front,yaw,-7.182896685823266,7.182896685823266,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x7.000_y3.000_h0.0,625,7.0,3.0,0.0,58,front,yaw,-11.491269644495105,11.491269644495105,WEAK,True,0.25,USED_LOW_WEIGHT,weak_yaw
625_x7.000_y3.000_h90.0,625,7.0,3.0,90.0,32,front,distance,0.01210971841382813,0.01210971841382813,GOOD,True,1.0,USED_NORMAL,good_distance
625_x7.000_y3.000_h90.0,625,7.0,3.0,90.0,33,front,distance,0.014963732447762723,0.014963732447762723,GOOD,True,1.0,USED_NORMAL,good_distance
625_x7.000_y3.000_h90.0,625,7.0,3.0,90.0,34,front,distance,-0.007999269151552912,0.007999269151552912,GOOD,True,1.0,USED_NORMAL,good_distance
625_x7.000_y3.000_h90.0,625,7.0,3.0,90.0,50,rear,distance,-0.009514252907671494,0.009514252907671494,GOOD,True,1.0,USED_NORMAL,good_distance
625_x7.000_y3.000_h90.0,625,7.0,3.0,90.0,51,rear,distance,0.04053059696857142,0.04053059696857142,GOOD,True,1.0,USED_NORMAL,good_distance
625_x7.000_y3.000_h90.0,625,7.0,3.0,90.0,32,front,angle,0.23721292381583226,0.23721292381583226,GOOD,True,1.0,USED_NORMAL,good_angle
625_x7.000_y3.000_h90.0,625,7.0,3.0,90.0,33,front,angle,-1.42648224222944,1.42648224222944,GOOD,True,1.0,USED_NORMAL,good_angle
625_x7.000_y3.000_h90.0,625,7.0,3.0,90.0,34,front,angle,-1.2485727338784613,1.2485727338784613,GOOD,True,1.0,USED_NORMAL,good_angle
625_x7.000_y3.000_h90.0,625,7.0,3.0,90.0,50,rear,angle,3.8302185903324926,3.8302185903324926,GOOD,True,1.0,USED_NORMAL,good_angle
625_x7.000_y3.000_h90.0,625,7.0,3.0,90.0,51,rear,angle,2.0808168570051464,2.0808168570051464,GOOD,True,1.0,USED_NORMAL,good_angle
625_x7.000_y3.000_h90.0,625,7.0,3.0,90.0,32,front,yaw,0.9069629238159109,0.9069629238159109,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x7.000_y3.000_h90.0,625,7.0,3.0,90.0,33,front,yaw,-2.1427322422294424,2.1427322422294424,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x7.000_y3.000_h90.0,625,7.0,3.0,90.0,34,front,yaw,-4.508822733878532,4.508822733878532,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x7.000_y3.000_h90.0,625,7.0,3.0,90.0,50,rear,yaw,-6.351031409667485,6.351031409667485,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x7.000_y3.000_h90.0,625,7.0,3.0,90.0,51,rear,yaw,9.913566857005122,9.913566857005122,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x7.000_y3.000_h180.0,625,7.0,3.0,180.0,40,front,distance,0.09161383178860127,0.09161383178860127,WEAK,True,0.5,USED_LOW_WEIGHT,weak_distance
625_x7.000_y3.000_h180.0,625,7.0,3.0,180.0,41,front,distance,-0.024239776043867067,0.024239776043867067,GOOD,True,1.0,USED_NORMAL,good_distance
625_x7.000_y3.000_h180.0,625,7.0,3.0,180.0,43,front,distance,-0.013455209104717092,0.013455209104717092,GOOD,True,1.0,USED_NORMAL,good_distance
625_x7.000_y3.000_h180.0,625,7.0,3.0,180.0,55,rear,distance,0.12233680941967195,0.12233680941967195,WEAK,True,0.5,USED_LOW_WEIGHT,weak_distance
625_x7.000_y3.000_h180.0,625,7.0,3.0,180.0,40,front,angle,0.7559639831594893,0.7559639831594893,GOOD,True,1.0,USED_NORMAL,good_angle
625_x7.000_y3.000_h180.0,625,7.0,3.0,180.0,41,front,angle,-0.015090325358897871,0.015090325358897871,GOOD,True,1.0,USED_NORMAL,good_angle
625_x7.000_y3.000_h180.0,625,7.0,3.0,180.0,43,front,angle,0.7117074912899568,0.7117074912899568,GOOD,True,1.0,USED_NORMAL,good_angle
625_x7.000_y3.000_h180.0,625,7.0,3.0,180.0,55,rear,angle,-4.35785317713794,4.35785317713794,GOOD,True,1.0,USED_NORMAL,good_angle
625_x7.000_y3.000_h180.0,625,7.0,3.0,180.0,40,front,yaw,-33.1375360168405,33.1375360168405,BAD,False,0.0,DISABLED,bad_yaw_outlier
625_x7.000_y3.000_h180.0,625,7.0,3.0,180.0,41,front,yaw,-5.808590325358892,5.808590325358892,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x7.000_y3.000_h180.0,625,7.0,3.0,180.0,43,front,yaw,13.87620749128996,13.87620749128996,WEAK,True,0.25,USED_LOW_WEIGHT,weak_yaw
625_x7.000_y3.000_h180.0,625,7.0,3.0,180.0,55,rear,yaw,-35.50735317713796,35.50735317713796,BAD,False,0.0,DISABLED,bad_yaw_outlier
625_x7.000_y3.000_h270.0,625,7.0,3.0,270.0,33,rear,distance,-0.03713413244744013,0.03713413244744013,GOOD,True,1.0,USED_NORMAL,good_distance
625_x7.000_y3.000_h270.0,625,7.0,3.0,270.0,34,rear,distance,-0.011323368037329473,0.011323368037329473,GOOD,True,1.0,USED_NORMAL,good_distance
625_x7.000_y3.000_h270.0,625,7.0,3.0,270.0,48,front,distance,-0.034701297528668906,0.034701297528668906,GOOD,True,1.0,USED_NORMAL,good_distance
625_x7.000_y3.000_h270.0,625,7.0,3.0,270.0,49,front,distance,0.02563960312194702,0.02563960312194702,GOOD,True,1.0,USED_NORMAL,good_distance
625_x7.000_y3.000_h270.0,625,7.0,3.0,270.0,50,front,distance,0.003413506083433493,0.003413506083433493,GOOD,True,1.0,USED_NORMAL,good_distance
625_x7.000_y3.000_h270.0,625,7.0,3.0,270.0,51,front,distance,0.009195526772765472,0.009195526772765472,GOOD,True,1.0,USED_NORMAL,good_distance
625_x7.000_y3.000_h270.0,625,7.0,3.0,270.0,52,front,distance,-0.049490727648692,0.049490727648692,GOOD,True,1.0,USED_NORMAL,good_distance
625_x7.000_y3.000_h270.0,625,7.0,3.0,270.0,33,rear,angle,4.0944750844262785,4.0944750844262785,GOOD,True,1.0,USED_NORMAL,good_angle
625_x7.000_y3.000_h270.0,625,7.0,3.0,270.0,34,rear,angle,1.8273575341164303,1.8273575341164303,GOOD,True,1.0,USED_NORMAL,good_angle
625_x7.000_y3.000_h270.0,625,7.0,3.0,270.0,48,front,angle,-1.3053200387750223,1.3053200387750223,GOOD,True,1.0,USED_NORMAL,good_angle
625_x7.000_y3.000_h270.0,625,7.0,3.0,270.0,49,front,angle,-0.4670306119759289,0.4670306119759289,GOOD,True,1.0,USED_NORMAL,good_angle
625_x7.000_y3.000_h270.0,625,7.0,3.0,270.0,50,front,angle,-1.8362415339918812,1.8362415339918812,GOOD,True,1.0,USED_NORMAL,good_angle
625_x7.000_y3.000_h270.0,625,7.0,3.0,270.0,51,front,angle,-2.4015504907941363,2.4015504907941363,GOOD,True,1.0,USED_NORMAL,good_angle
625_x7.000_y3.000_h270.0,625,7.0,3.0,270.0,52,front,angle,3.217797908494248,3.217797908494248,GOOD,True,1.0,USED_NORMAL,good_angle
625_x7.000_y3.000_h270.0,625,7.0,3.0,270.0,33,rear,yaw,-14.573274915573734,14.573274915573734,WEAK,True,0.25,USED_LOW_WEIGHT,weak_yaw
625_x7.000_y3.000_h270.0,625,7.0,3.0,270.0,34,rear,yaw,12.433607534116476,12.433607534116476,WEAK,True,0.25,USED_LOW_WEIGHT,weak_yaw
625_x7.000_y3.000_h270.0,625,7.0,3.0,270.0,48,front,yaw,4.90292996122497,4.90292996122497,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x7.000_y3.000_h270.0,625,7.0,3.0,270.0,49,front,yaw,1.8112193880240852,1.8112193880240852,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x7.000_y3.000_h270.0,625,7.0,3.0,270.0,50,front,yaw,-3.105991533991869,3.105991533991869,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x7.000_y3.000_h270.0,625,7.0,3.0,270.0,51,front,yaw,20.839699509205843,20.839699509205843,WEAK,True,0.25,USED_LOW_WEIGHT,weak_yaw
625_x7.000_y3.000_h270.0,625,7.0,3.0,270.0,52,front,yaw,-8.54795209150575,8.54795209150575,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x7.000_y4.000_h0.0,625,7.0,4.0,0.0,32,front,distance,-0.04495621788968962,0.04495621788968962,GOOD,True,1.0,USED_NORMAL,good_distance
625_x7.000_y4.000_h0.0,625,7.0,4.0,0.0,55,front,distance,-0.004394131781943145,0.004394131781943145,GOOD,True,1.0,USED_NORMAL,good_distance
625_x7.000_y4.000_h0.0,625,7.0,4.0,0.0,56,front,distance,-0.027645915107068486,0.027645915107068486,GOOD,True,1.0,USED_NORMAL,good_distance
625_x7.000_y4.000_h0.0,625,7.0,4.0,0.0,57,front,distance,-0.007654356249797711,0.007654356249797711,GOOD,True,1.0,USED_NORMAL,good_distance
625_x7.000_y4.000_h0.0,625,7.0,4.0,0.0,58,front,distance,0.06728346248827144,0.06728346248827144,GOOD,True,1.0,USED_NORMAL,good_distance
625_x7.000_y4.000_h0.0,625,7.0,4.0,0.0,32,front,angle,5.361155052713173,5.361155052713173,WEAK,True,0.5,USED_LOW_WEIGHT,weak_angle
625_x7.000_y4.000_h0.0,625,7.0,4.0,0.0,55,front,angle,0.2924090085352873,0.2924090085352873,GOOD,True,1.0,USED_NORMAL,good_angle
625_x7.000_y4.000_h0.0,625,7.0,4.0,0.0,56,front,angle,-0.7893903391766344,0.7893903391766344,GOOD,True,1.0,USED_NORMAL,good_angle
625_x7.000_y4.000_h0.0,625,7.0,4.0,0.0,57,front,angle,-2.699550214622576,2.699550214622576,GOOD,True,1.0,USED_NORMAL,good_angle
625_x7.000_y4.000_h0.0,625,7.0,4.0,0.0,58,front,angle,-2.145514597539403,2.145514597539403,GOOD,True,1.0,USED_NORMAL,good_angle
625_x7.000_y4.000_h0.0,625,7.0,4.0,0.0,32,front,yaw,-2.223844947286807,2.223844947286807,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x7.000_y4.000_h0.0,625,7.0,4.0,0.0,55,front,yaw,-0.9915909914647045,0.9915909914647045,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x7.000_y4.000_h0.0,625,7.0,4.0,0.0,56,front,yaw,-49.77239033917664,49.77239033917664,SEVERE,False,0.0,DISABLED,severe_yaw_outlier
625_x7.000_y4.000_h0.0,625,7.0,4.0,0.0,57,front,yaw,-9.418550214622599,9.418550214622599,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x7.000_y4.000_h0.0,625,7.0,4.0,0.0,58,front,yaw,29.592485402460596,29.592485402460596,BAD,False,0.0,DISABLED,bad_yaw_outlier
625_x7.000_y4.000_h90.0,625,7.0,4.0,90.0,33,front,distance,0.05790597561827204,0.05790597561827204,GOOD,True,1.0,USED_NORMAL,good_distance
625_x7.000_y4.000_h90.0,625,7.0,4.0,90.0,34,front,distance,0.015420120116150793,0.015420120116150793,GOOD,True,1.0,USED_NORMAL,good_distance
625_x7.000_y4.000_h90.0,625,7.0,4.0,90.0,51,rear,distance,0.01234747816413595,0.01234747816413595,GOOD,True,1.0,USED_NORMAL,good_distance
625_x7.000_y4.000_h90.0,625,7.0,4.0,90.0,52,rear,distance,0.17908972287684888,0.17908972287684888,WEAK,True,0.5,USED_LOW_WEIGHT,weak_distance
625_x7.000_y4.000_h90.0,625,7.0,4.0,90.0,33,front,angle,-5.3595501337850635,5.3595501337850635,WEAK,True,0.5,USED_LOW_WEIGHT,weak_angle
625_x7.000_y4.000_h90.0,625,7.0,4.0,90.0,34,front,angle,0.22285147475284361,0.22285147475284361,GOOD,True,1.0,USED_NORMAL,good_angle
625_x7.000_y4.000_h90.0,625,7.0,4.0,90.0,51,rear,angle,7.273205781077195,7.273205781077195,WEAK,True,0.5,USED_LOW_WEIGHT,weak_angle
625_x7.000_y4.000_h90.0,625,7.0,4.0,90.0,52,rear,angle,5.866767799266768,5.866767799266768,WEAK,True,0.5,USED_LOW_WEIGHT,weak_angle
625_x7.000_y4.000_h90.0,625,7.0,4.0,90.0,33,front,yaw,-1.2355501337850683,1.2355501337850683,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x7.000_y4.000_h90.0,625,7.0,4.0,90.0,34,front,yaw,-8.040148525247133,8.040148525247133,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x7.000_y4.000_h90.0,625,7.0,4.0,90.0,51,rear,yaw,11.825205781077187,11.825205781077187,WEAK,True,0.25,USED_LOW_WEIGHT,weak_yaw
625_x7.000_y4.000_h90.0,625,7.0,4.0,90.0,52,rear,yaw,20.92876779926678,20.92876779926678,WEAK,True,0.25,USED_LOW_WEIGHT,weak_yaw
625_x7.000_y4.000_h180.0,625,7.0,4.0,180.0,35,front,distance,0.07870086456249425,0.07870086456249425,GOOD,True,1.0,USED_NORMAL,good_distance
625_x7.000_y4.000_h180.0,625,7.0,4.0,180.0,40,front,distance,0.030368802724900057,0.030368802724900057,GOOD,True,1.0,USED_NORMAL,good_distance
625_x7.000_y4.000_h180.0,625,7.0,4.0,180.0,41,front,distance,-0.10219481782002848,0.10219481782002848,WEAK,True,0.5,USED_LOW_WEIGHT,weak_distance
625_x7.000_y4.000_h180.0,625,7.0,4.0,180.0,42,front,distance,0.08711647961050506,0.08711647961050506,WEAK,True,0.5,USED_LOW_WEIGHT,weak_distance
625_x7.000_y4.000_h180.0,625,7.0,4.0,180.0,43,front,distance,0.05785772080553908,0.05785772080553908,GOOD,True,1.0,USED_NORMAL,good_distance
625_x7.000_y4.000_h180.0,625,7.0,4.0,180.0,57,rear,distance,0.14445453340359604,0.14445453340359604,WEAK,True,0.5,USED_LOW_WEIGHT,weak_distance
625_x7.000_y4.000_h180.0,625,7.0,4.0,180.0,58,rear,distance,0.14278990678971137,0.14278990678971137,WEAK,True,0.5,USED_LOW_WEIGHT,weak_distance
625_x7.000_y4.000_h180.0,625,7.0,4.0,180.0,35,front,angle,-2.934353946016472,2.934353946016472,GOOD,True,1.0,USED_NORMAL,good_angle
625_x7.000_y4.000_h180.0,625,7.0,4.0,180.0,40,front,angle,-2.1520646420364073,2.1520646420364073,GOOD,True,1.0,USED_NORMAL,good_angle
625_x7.000_y4.000_h180.0,625,7.0,4.0,180.0,41,front,angle,-2.3577737746868763,2.3577737746868763,GOOD,True,1.0,USED_NORMAL,good_angle
625_x7.000_y4.000_h180.0,625,7.0,4.0,180.0,42,front,angle,-1.2778995144700502,1.2778995144700502,GOOD,True,1.0,USED_NORMAL,good_angle
625_x7.000_y4.000_h180.0,625,7.0,4.0,180.0,43,front,angle,1.3222111800222365,1.3222111800222365,GOOD,True,1.0,USED_NORMAL,good_angle
625_x7.000_y4.000_h180.0,625,7.0,4.0,180.0,58,rear,angle,13.140418880609673,13.140418880609673,BAD,False,0.0,DISABLED,bad_angle_outlier
625_x7.000_y4.000_h180.0,625,7.0,4.0,180.0,57,rear,angle,13.651473363543346,13.651473363543346,BAD,False,0.0,DISABLED,bad_angle_outlier
625_x7.000_y4.000_h180.0,625,7.0,4.0,180.0,35,front,yaw,-7.03385394601645,7.03385394601645,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x7.000_y4.000_h180.0,625,7.0,4.0,180.0,40,front,yaw,-9.3975646420364,9.3975646420364,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x7.000_y4.000_h180.0,625,7.0,4.0,180.0,41,front,yaw,-14.088273774686883,14.088273774686883,WEAK,True,0.25,USED_LOW_WEIGHT,weak_yaw
625_x7.000_y4.000_h180.0,625,7.0,4.0,180.0,42,front,yaw,-5.18939951447004,5.18939951447004,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x7.000_y4.000_h180.0,625,7.0,4.0,180.0,43,front,yaw,47.187711180022234,47.187711180022234,SEVERE,False,0.0,DISABLED,severe_yaw_outlier
625_x7.000_y4.000_h180.0,625,7.0,4.0,180.0,57,rear,yaw,-6.347026636456661,6.347026636456661,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x7.000_y4.000_h180.0,625,7.0,4.0,180.0,58,rear,yaw,3.6639188806096854,3.6639188806096854,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x7.000_y4.000_h270.0,625,7.0,4.0,270.0,34,rear,distance,0.011442770760307752,0.011442770760307752,GOOD,True,1.0,USED_NORMAL,good_distance
625_x7.000_y4.000_h270.0,625,7.0,4.0,270.0,48,front,distance,-0.01287564884575243,0.01287564884575243,GOOD,True,1.0,USED_NORMAL,good_distance
625_x7.000_y4.000_h270.0,625,7.0,4.0,270.0,49,front,distance,0.029448039338753063,0.029448039338753063,GOOD,True,1.0,USED_NORMAL,good_distance
625_x7.000_y4.000_h270.0,625,7.0,4.0,270.0,50,front,distance,0.043741046344894396,0.043741046344894396,GOOD,True,1.0,USED_NORMAL,good_distance
625_x7.000_y4.000_h270.0,625,7.0,4.0,270.0,51,front,distance,-0.0492263181491146,0.0492263181491146,GOOD,True,1.0,USED_NORMAL,good_distance
625_x7.000_y4.000_h270.0,625,7.0,4.0,270.0,34,rear,angle,5.978922027959015,5.978922027959015,WEAK,True,0.5,USED_LOW_WEIGHT,weak_angle
625_x7.000_y4.000_h270.0,625,7.0,4.0,270.0,48,front,angle,0.3127401279706987,0.3127401279706987,GOOD,True,1.0,USED_NORMAL,good_angle
625_x7.000_y4.000_h270.0,625,7.0,4.0,270.0,49,front,angle,0.05347120718209908,0.05347120718209908,GOOD,True,1.0,USED_NORMAL,good_angle
625_x7.000_y4.000_h270.0,625,7.0,4.0,270.0,50,front,angle,-1.1603039009756912,1.1603039009756912,GOOD,True,1.0,USED_NORMAL,good_angle
625_x7.000_y4.000_h270.0,625,7.0,4.0,270.0,51,front,angle,-1.740190779813247,1.740190779813247,GOOD,True,1.0,USED_NORMAL,good_angle
625_x7.000_y4.000_h270.0,625,7.0,4.0,270.0,34,rear,yaw,7.301422027959035,7.301422027959035,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x7.000_y4.000_h270.0,625,7.0,4.0,270.0,48,front,yaw,4.30024012797071,4.30024012797071,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x7.000_y4.000_h270.0,625,7.0,4.0,270.0,49,front,yaw,2.6749712071820966,2.6749712071820966,GOOD,True,1.0,USED_NORMAL,good_yaw
