group_key,dataset,gt_x,gt_y,gt_h,est_x,est_y,est_h,tag_id,camera_role,measured_distance_m,predicted_distance_m,distance_residual_cm,distance_weight,measured_angle_deg,predicted_angle_deg,angle_residual_deg,angle_weight,measured_yaw_deg,predicted_yaw_deg,yaw_residual_deg,yaw_weight
624_x5.000_y3.000_h90.0,624,5.0,3.0,90.0,4.9593750000000005,3.0250000000000004,89.84375,34,front,2.595,2.591508561711501,0.34914382884991824,1.0,33.4,34.95304590524563,-1.5530459052456251,0.5,36.4,35.10929590524563,1.2907040947543749,0.05
624_x5.000_y3.000_h90.0,624,5.0,3.0,90.0,4.9593750000000005,3.0250000000000004,89.84375,35,front,2.204,2.187810344754022,1.6189655245978152,1.0,10.9,14.146128728884321,-3.2461287288843153,0.5,11.1,14.302378728884378,-3.2023787288843835,0.05
624_x5.000_y3.000_h90.0,624,5.0,3.0,90.0,4.9593750000000005,3.0250000000000004,89.84375,36,front,1.73,1.7121921315750925,1.7807868424907447,1.0,-16.9,-14.339392443438612,-2.5606075565613935,0.5,-19.6,-14.183142443438555,-5.416857556561439,0.05
624_x5.000_y3.000_h90.0,624,5.0,3.0,90.0,4.9593750000000005,3.0250000000000004,89.84375,37,front,2.493,2.523885806206581,-3.08858062065811,1.0,-28.5,-33.01880266902015,4.518802669020147,0.5,-42.0,-32.86255266902015,-9.137447330979853,0.05
624_x5.000_y3.000_h90.0,624,5.0,3.0,90.0,4.9593750000000005,3.0250000000000004,89.84375,48,rear,2.874,2.885178625371639,-1.117862537163905,0.5,14.3,8.800103972048475,5.499896027951536,0.1,-2.3,8.956353972048475,-11.256353972048487,0.0025
624_x5.000_y3.000_h90.0,624,5.0,3.0,90.0,4.9593750000000005,3.0250000000000004,89.84375,49,rear,2.944,2.891956987521703,5.20430124782969,0.5,-5.7,-9.927922165522205,4.227922165522216,0.2,-2.3,-9.771672165522205,7.471672165522193,0.01
624_x5.000_y3.000_h180.0,624,5.0,3.0,180.0,4.956250000000001,2.9562500000000003,175.625,38,front,3.184,3.189813224761395,-0.5813224761394675,1.0,39.9,40.220390929401276,-0.32039092940127034,0.5,-52.9,-45.404609070598724,-7.495390929401282,0.05
624_x5.000_y3.000_h180.0,624,5.0,3.0,180.0,4.956250000000001,2.9562500000000003,175.625,39,front,3.928,3.931617493257875,-0.3617493257875193,1.0,30.8,30.349199983858796,0.45080001614121556,0.5,-57.8,-55.275800016141204,-2.524199983858807,0.05
624_x5.000_y3.000_h180.0,624,5.0,3.0,180.0,4.956250000000001,2.9562500000000003,175.625,40,front,4.044,4.089802853298544,-4.580285329854483,1.0,20.7,20.797149602591787,-0.09714960259179861,0.5,-31.1,25.172149602591787,-56.27214960259178,0.0
624_x5.000_y3.000_h180.0,624,5.0,3.0,180.0,4.956250000000001,2.9562500000000003,175.625,41,front,3.824,3.774569990879007,4.9430009120992935,1.0,5.2,6.924101347354252,-1.7241013473542637,0.5,-10.8,11.299101347354252,-22.099101347354264,0.0125
624_x5.000_y3.000_h180.0,624,5.0,3.0,180.0,4.956250000000001,2.9562500000000003,175.625,42,front,3.711,3.687420355868189,2.3579644131810795,1.0,-9.7,-7.646718370811527,-2.0532816291884615,0.5,-2.1,-3.271718370811527,1.1717183708115328,0.05
624_x5.000_y3.000_h180.0,624,5.0,3.0,180.0,4.956250000000001,2.9562500000000003,175.625,44,front,4.279,4.314775429237282,-3.5775429237282275,1.0,-28.8,-35.81243935001464,7.012439350014631,0.25,-44.7,-31.437439350014643,-13.262560649985346,0.0125
624_x5.000_y3.000_h270.0,624,5.0,3.0,270.0,4.9375,3.0093750000000004,268.75,35,rear,2.161,2.1887240475022014,-2.7724047502201365,0.5,17.8,13.597756775839741,4.20224322416027,0.2,-2.3,14.847756775839798,-17.14775677583981,0.0025
624_x5.000_y3.000_h270.0,624,5.0,3.0,270.0,4.9375,3.0093750000000004,268.75,36,rear,1.723,1.7030745372495917,1.9925462750408407,0.5,-12.9,-14.80402344724223,1.9040234472422242,0.2,-2.3,-13.55402344724223,11.254023447242218,0.0025
624_x5.000_y3.000_h270.0,624,5.0,3.0,270.0,4.9375,3.0093750000000004,268.75,46,front,3.674,3.6759730534687884,-0.19730534687885104,1.0,37.8,37.8088970022323,-0.008897002232288287,0.5,42.5,39.0588970022323,3.4411029977677003,0.05
624_x5.000_y3.000_h270.0,624,5.0,3.0,270.0,4.9375,3.0093750000000004,268.75,47,front,3.183,3.1688694433411455,1.413055665885432,1.0,24.8,24.491968175816424,0.3080318241835869,0.5,-30.8,25.741968175816424,-56.54196817581642,0.0
624_x5.000_y3.000_h270.0,624,5.0,3.0,270.0,4.9375,3.0093750000000004,268.75,48,front,2.893,2.886046292842049,0.6953707157950628,1.0,5.7,7.244286780928178,-1.5442867809281893,0.5,-10.1,8.494286780928178,-18.594286780928172,0.0125
624_x5.000_y3.000_h270.0,624,5.0,3.0,270.0,4.9375,3.0093750000000004,268.75,49,front,2.873,2.9002446213276403,-2.724462132764005,1.0,-13.0,-11.452223124446732,-1.547776875553268,0.5,-11.4,-10.202223124446732,-1.1977768755532736,0.05
624_x5.000_y4.000_h0.0,624,5.0,4.0,0.0,4.874999999999999,4.2437499999999995,356.5625,34,front,1.821,1.797618643072523,2.3381356927477004,1.0,-31.4,-35.69927357723657,4.299273577236562,0.5,54.6,57.73822642276343,-3.138226422763438,0.05
624_x5.000_y4.000_h0.0,624,5.0,4.0,0.0,4.874999999999999,4.2437499999999995,356.5625,40,rear,3.817,3.6283677294387404,18.863227056125975,0.25,15.6,3.714720364584366,11.885279635415628,0.1,-2.3,7.152220364584366,-9.452220364584377,0.01
624_x5.000_y4.000_h0.0,624,5.0,4.0,0.0,4.874999999999999,4.2437499999999995,356.5625,55,front,5.773,5.747372751543574,2.562724845642528,1.0,21.4,22.46238385697484,-1.062383856974833,0.5,19.7,25.89988385697484,-6.19988385697485,0.05
624_x5.000_y4.000_h0.0,624,5.0,4.0,0.0,4.874999999999999,4.2437499999999995,356.5625,56,front,5.408,5.380647825712146,2.735217428785397,1.0,10.4,12.64387813116241,-2.243878131162404,0.5,8.9,16.08137813116241,-7.181378131162404,0.05
624_x5.000_y4.000_h0.0,624,5.0,4.0,0.0,4.874999999999999,4.2437499999999995,356.5625,57,front,5.145,5.191459188272228,-4.64591882722285,1.0,-1.4,1.7618004379142462,-3.161800437914252,0.5,10.5,5.199300437914246,5.300699562085754,0.05
624_x5.000_y4.000_h90.0,624,5.0,4.0,90.0,4.962500000000001,4.028124999999999,93.125,35,front,1.276,1.2408589250365623,3.514107496343777,1.0,23.1,28.947460709941367,-5.847460709941373,0.25,24.1,25.822460709941424,-1.72246070994143,0.05
624_x5.000_y4.000_h90.0,624,5.0,4.0,90.0,4.962500000000001,4.028124999999999,93.125,36,front,0.814,0.7794702670431206,3.4529732956879333,1.0,-27.8,-29.435386951279327,1.6353869512793153,0.5,-40.7,-32.56038695127933,-8.139613048720662,0.05
624_x5.000_y4.000_h90.0,624,5.0,4.0,90.0,4.962500000000001,4.028124999999999,93.125,48,rear,3.962,3.8801939214572783,8.180607854272193,0.5,12.1,9.882742385289191,2.217257614710803,0.2,-2.3,6.757742385289191,-9.057742385289203,0.01
624_x5.000_y4.000_h90.0,624,5.0,4.0,90.0,4.962500000000001,4.028124999999999,93.125,49,rear,3.893,3.883441556581359,0.955844341864065,0.5,-2.7,-4.025736470251331,1.3257364702513428,0.2,-2.3,-7.150736470251331,4.85073647025132,0.01
624_x5.000_y4.000_h90.0,624,5.0,4.0,90.0,4.962500000000001,4.028124999999999,93.125,50,rear,4.105,3.9336967507421585,17.13032492578419,0.25,-18.3,-18.245229355780566,-0.05477064421944533,0.2,-2.3,-21.370229355780566,19.070229355780555,0.0025
624_x5.000_y4.000_h180.0,624,5.0,4.0,180.0,4.968750000000001,3.965625,176.875,38,front,2.587,2.594643754102859,-0.7643754102858669,1.0,25.2,25.20727506805136,-0.007275068051370681,0.5,-62.8,-61.66772493194867,-1.1322750680513423,0.05
624_x5.000_y4.000_h180.0,624,5.0,4.0,180.0,4.968750000000001,3.965625,176.875,40,front,3.743,3.7851629313290918,-4.216293132909188,1.0,6.5,8.015875700154425,-1.5158757001544245,0.5,-14.1,11.140875700154425,-25.24087570015442,0.0
624_x5.000_y4.000_h180.0,624,5.0,4.0,180.0,4.968750000000001,3.965625,176.875,41,front,3.8,3.723533941283203,7.646605871679668,1.0,-9.2,-7.262027662603941,-1.9379723373960474,0.5,-2.1,-4.137027662603941,2.037027662603947,0.05
624_x5.000_y4.000_h180.0,624,5.0,4.0,180.0,4.968750000000001,3.965625,176.875,42,front,3.9,3.88965756922931,1.0342430770689859,1.0,-20.7,-21.38311724687614,0.6831172468761508,0.5,23.1,-18.25811724687614,41.358117246876134,0.0
624_x5.000_y4.000_h180.0,624,5.0,4.0,180.0,4.968750000000001,3.965625,176.875,43,front,4.276,4.31923923080751,-4.32392308075098,1.0,-28.2,-34.34269222512518,6.142692225125188,0.25,-38.7,-31.217692225125177,-7.482307774874812,0.05
624_x5.000_y4.000_h270.0,624,5.0,4.0,270.0,5.021875000000001,3.9562500000000003,266.875,46,front,4.48,4.494967495079647,-1.4967495079647009,1.0,30.0,29.129473400785514,0.8705265992144859,0.5,33.3,32.254473400785514,1.0455265992144973,0.05
624_x5.000_y4.000_h270.0,624,5.0,4.0,270.0,5.021875000000001,3.9562500000000003,266.875,47,front,4.085,4.071663613474469,1.3336386525531374,1.0,17.9,17.870824271482178,0.029175728517827793,0.5,18.4,20.995824271482178,-2.595824271482172,0.05
624_x5.000_y4.000_h270.0,624,5.0,4.0,270.0,5.021875000000001,3.9562500000000003,266.875,48,front,3.851,3.8352416933894973,1.5758306610502704,1.0,3.1,4.499740586231496,-1.399740586231502,0.5,-6.6,7.624740586231496,-14.22474058623149,0.0125
624_x5.000_y4.000_h270.0,624,5.0,4.0,270.0,5.021875000000001,3.9562500000000003,266.875,49,front,3.809,3.82570132736241,-1.6701327362409923,1.0,-10.9,-9.595481233226963,-1.3045187667730431,0.5,7.4,-6.470481233226963,13.870481233226968,0.0125
624_x5.000_y4.000_h270.0,624,5.0,4.0,270.0,5.021875000000001,3.9562500000000003,266.875,50,front,3.867,3.8664219677711738,0.05780322288262418,1.0,-22.1,-24.053930588574133,1.9539305885741385,0.5,25.9,-20.928930588574133,46.82893058857414,0.0
625_x6.000_y2.000_h0.0,625,6.0,2.0,0.0,5.859375,1.9406250000000003,356.40625,51,front,2.1544,2.1735858541065984,-1.9185854106598565,1.0,41.42,39.94186418183182,1.478135818168198,0.5,-53.319,-46.46438581816818,-6.854614181831835,0.05
625_x6.000_y2.000_h0.0,625,6.0,2.0,0.0,5.859375,1.9406250000000003,356.40625,55,front,4.2429,4.190857257532267,5.204274246773277,1.0,-3.432,-0.7601442607504509,-2.671855739249537,0.5,-2.165,2.833605739249549,-4.998605739249541,0.05
625_x6.000_y2.000_h0.0,625,6.0,2.0,0.0,5.859375,1.9406250000000003,356.40625,56,front,4.2362,4.263923361681106,-2.772336168110545,1.0,-15.912,-14.583176351703742,-1.3288236482962645,0.5,16.22,-10.989426351703742,27.20942635170374,0.0
625_x6.000_y2.000_h0.0,625,6.0,2.0,0.0,5.859375,1.9406250000000003,356.40625,57,front,4.556,4.569420129028292,-1.3420129028292038,1.0,-24.683,-27.24109714526719,2.5580971452671974,0.5,27.658,-23.64734714526719,51.305347145267206,0.0
625_x6.000_y2.000_h90.0,625,6.0,2.0,90.0,5.946875,2.0343750000000003,89.375,32,front,3.9265,3.9426686254252044,-1.6168625425204475,1.0,35.876,37.286088898303916,-1.4100888983039113,0.5,40.1,37.91108889830389,2.1889111016961067,0.05
625_x6.000_y2.000_h90.0,625,6.0,2.0,90.0,5.946875,2.0343750000000003,89.375,33,front,3.4443,3.437293671534927,0.7006328465072986,1.0,22.887,24.556516439756706,-1.6695164397567055,0.5,-29.915,25.181516439756706,-55.0965164397567,0.0
625_x6.000_y2.000_h90.0,625,6.0,2.0,90.0,5.946875,2.0343750000000003,89.375,34,front,3.1647,3.1509585333412193,1.374146665878051,1.0,5.137,8.551902518140082,-3.4149025181400816,0.5,4.948,9.176902518140082,-4.228902518140075,0.05
625_x6.000_y2.000_h90.0,625,6.0,2.0,90.0,5.946875,2.0343750000000003,89.375,35,front,3.1273,3.1426488945469218,-1.5348894546921787,1.0,-12.235,-8.811043115681287,-3.423956884318727,0.5,-13.68,-8.186043115681287,-5.49395688431872,0.05
625_x6.000_y2.000_h90.0,625,6.0,2.0,90.0,5.946875,2.0343750000000003,89.375,36,front,2.9847,3.001135778069993,-1.6435778069992857,1.0,-26.126,-28.593155933187234,2.467155933187229,0.5,-37.702,-27.96815593318729,-9.733844066812708,0.05
625_x6.000_y2.000_h90.0,625,6.0,2.0,90.0,5.946875,2.0343750000000003,89.375,37,front,3.8665,3.9030368131007833,-3.6536813100783494,1.0,-30.398,-37.78266676587077,7.384666765870776,0.25,-46.546,-37.15766676587077,-9.38833323412922,0.05
625_x6.000_y2.000_h90.0,625,6.0,2.0,90.0,5.946875,2.0343750000000003,89.375,49,rear,1.8809,1.9244127481914777,-4.351274819147766,0.5,24.856,14.312814278372343,10.543185721627651,0.1,-2.342,14.937814278372343,-17.279814278372328,0.0025
625_x6.000_y2.000_h90.0,625,6.0,2.0,90.0,5.946875,2.0343750000000003,89.375,50,rear,1.6707,1.7299977262506159,-5.92977262506158,0.5,-7.479,-15.83723268693575,8.358232686935764,0.1,4.681,-15.21223268693575,19.89323268693576,0.0025
625_x6.000_y2.000_h180.0,625,6.0,2.0,180.0,5.915625,1.959375,180.15625,38,front,4.5996,4.57597658884793,2.362341115206945,1.0,43.705,45.24611298518727,-1.541112985187283,0.5,-54.022,-44.91013701481273,-9.111862985187258,0.05
625_x6.000_y2.000_h180.0,625,6.0,2.0,180.0,5.915625,1.959375,180.15625,40,front,5.3612,5.406780450282156,-4.558045028215574,1.0,30.697,30.61476864831147,0.08223135168853446,0.5,-37.594,30.45851864831147,-68.05251864831146,0.0
625_x6.000_y2.000_h180.0,625,6.0,2.0,180.0,5.915625,1.959375,180.15625,41,front,4.9928,4.975110537411199,1.7689462588800886,1.0,20.074,20.63724978319769,-0.5632497831976764,0.5,-28.766,20.48099978319769,-49.24699978319768,0.0
625_x6.000_y2.000_h180.0,625,6.0,2.0,180.0,5.915625,1.959375,180.15625,42,front,4.7263,4.707518175439222,1.8781824560778482,1.0,8.007,9.826717847167117,-1.8197178471671123,0.5,-15.38,9.670467847167117,-25.050467847167113,0.0125
625_x6.000_y2.000_h180.0,625,6.0,2.0,180.0,5.915625,1.959375,180.15625,44,front,4.7605,4.805826195024134,-4.532619502413393,1.0,-16.037,-14.910234083400411,-1.1267659165995951,0.5,-22.999,-15.066484083400411,-7.932515916599584,0.05
625_x6.000_y2.000_h180.0,625,6.0,2.0,180.0,5.915625,1.959375,180.15625,47,front,2.9821,2.957971259665733,2.412874033426693,1.0,-30.125,-38.78678014157413,8.661780141574127,0.25,53.564,51.05696985842587,2.50703014157412,0.05
625_x6.000_y2.000_h180.0,625,6.0,2.0,180.0,5.915625,1.959375,180.15625,54,rear,4.6613,4.390932616379083,27.03673836209166,0.0,18.963,16.690102701669957,2.2728972983300366,0.2,-13.542,16.533852701669957,-30.07585270166996,0.0
625_x6.000_y2.000_h270.0,625,6.0,2.0,270.0,5.996875,1.9625000000000001,262.8125,33,rear,3.5008,3.460581410417752,4.021858958224778,0.5,19.14,16.74357598632838,2.3964240136716057,0.2,20.627,23.931075986328324,-3.3040759863283142,0.01
625_x6.000_y2.000_h270.0,625,6.0,2.0,270.0,5.996875,1.9625000000000001,262.8125,34,rear,3.2293,3.194063323594312,3.523667640568773,0.5,2.289,0.7982539873211181,1.4907460126788692,0.2,-12.281,7.985753987321118,-20.266753987321124,0.0025
625_x6.000_y2.000_h270.0,625,6.0,2.0,270.0,5.996875,1.9625000000000001,262.8125,35,rear,3.2967,3.20334702412253,9.335297587746982,0.25,-16.628,-16.280681599744526,-0.34731840025546035,0.2,-2.342,-9.093181599744526,6.751181599744513,0.01
625_x6.000_y2.000_h270.0,625,6.0,2.0,270.0,5.996875,1.9625000000000001,262.8125,48,front,2.3498,2.3364502534644798,1.3349746535520346,1.0,31.943,32.116641188260076,-0.17364118826006347,0.5,37.925,39.304141188260076,-1.3791411882600642,0.05
625_x6.000_y2.000_h270.0,625,6.0,2.0,270.0,5.996875,1.9625000000000001,262.8125,49,front,1.9211,1.8868523690144736,3.424763098552641,1.0,7.428,9.442344703191452,-2.0143447031914548,0.5,12.47,16.629844703191452,-4.159844703191453,0.05
625_x6.000_y2.000_h270.0,625,6.0,2.0,270.0,5.996875,1.9625000000000001,262.8125,50,front,1.6766,1.6690745443815758,0.7525455618424326,1.0,-20.982,-21.40768838019227,0.42568838019226973,0.5,18.682,-14.220188380192269,32.902188380192285,0.0
625_x6.000_y4.000_h0.0,625,6.0,4.0,0.0,5.831249999999999,4.124999999999999,358.125,33,front,1.7987,1.8658513003776767,-6.715130037767669,1.0,-31.527,-37.12245986385011,5.595459863850124,0.25,54.513,54.75254013614989,-0.23954013614988412,0.05
625_x6.000_y4.000_h0.0,625,6.0,4.0,0.0,5.831249999999999,4.124999999999999,358.125,36,rear,1.5243,1.361827606499024,16.247239350097598,0.25,28.312,24.85566499128737,3.4563350087126423,0.2,-63.938,-63.26933500871263,-0.6686649912873577,0.01
625_x6.000_y4.000_h0.0,625,6.0,4.0,0.0,5.831249999999999,4.124999999999999,358.125,40,rear,4.8115,4.592122492485814,21.937750751418594,0.0,9.035,5.287279540010729,3.7477204599892673,0.2,-12.123,7.162279540010729,-19.28527954001072,0.0025
625_x6.000_y4.000_h0.0,625,6.0,4.0,0.0,5.831249999999999,4.124999999999999,358.125,55,front,4.8328,4.845961785835061,-1.3161785835061224,1.0,27.748,27.719248754040507,0.02875124595948364,0.5,29.5,29.594248754040507,-0.09424875404050681,0.05
625_x6.000_y4.000_h0.0,625,6.0,4.0,0.0,5.831249999999999,4.124999999999999,358.125,56,front,4.4323,4.43188636032856,0.041363967143936975,1.0,14.978,16.174925362665192,-1.1969253626651835,0.5,-21.399,18.049925362665192,-39.44892536266519,0.0
625_x6.000_y4.000_h0.0,625,6.0,4.0,0.0,5.831249999999999,4.124999999999999,358.125,57,front,4.2661,4.228556230199493,3.754376980050722,1.0,0.371,2.9163518911110486,-2.5453518911110393,0.5,6.191,4.791351891111049,1.3996481088889539,0.05
625_x6.000_y4.000_h0.0,625,6.0,4.0,0.0,5.831249999999999,4.124999999999999,358.125,58,front,3.5688,3.4703785724027587,9.842142759724126,0.5,-13.621,-11.27494360210153,-2.3460563978984794,0.5,7.729,-9.39994360210153,17.128943602101515,0.0125
625_x6.000_y4.000_h90.0,625,6.0,4.0,90.0,6.028125,4.031249999999999,92.03125,34,front,1.2445,1.1916976172584617,5.280238274153826,1.0,22.064,22.864392284960246,-0.8003922849602532,0.5,21.376,20.833142284960218,0.5428577150397871,0.05
625_x6.000_y4.000_h90.0,625,6.0,4.0,90.0,6.028125,4.031249999999999,92.03125,35,front,1.2415,1.231818474017719,0.9681525982281114,1.0,-22.088,-23.255798022168392,1.1677980221683981,0.5,-29.574,-25.287048022168392,-4.28695197783162,0.05
625_x6.000_y4.000_h90.0,625,6.0,4.0,90.0,6.028125,4.031249999999999,92.03125,48,rear,4.2206,4.145335873754774,7.526412624522649,0.5,23.022,23.553722942602775,-0.5317229426027836,0.2,-4.875,21.522472942602775,-26.397472942602775,0.0
625_x6.000_y4.000_h90.0,625,6.0,4.0,90.0,6.028125,4.031249999999999,92.03125,49,rear,3.9523,3.8997867661214936,5.251323387850659,0.5,9.714,10.595996786514434,-0.8819967865144349,0.2,3.135,8.564746786514434,-5.429746786514443,0.01
625_x6.000_y4.000_h180.0,625,6.0,4.0,180.0,5.9625,3.975,178.28125,36,front,1.5854,1.5661506020028555,1.9249397997144424,1.0,26.746,27.451442643356643,-0.7054426433566334,0.5,-63.255,-60.82980735664336,-2.425192643356638,0.05
625_x6.000_y4.000_h180.0,625,6.0,4.0,180.0,5.9625,3.975,178.28125,40,front,4.744,4.762774923587415,-1.877492358741506,1.0,6.106,7.016898978356835,-0.9108989783568404,0.5,-8.459,8.735648978356835,-17.194648978356838,0.0125
625_x6.000_y4.000_h180.0,625,6.0,4.0,180.0,5.9625,3.975,178.28125,41,front,4.7235,4.715646746841732,0.785325315826757,1.0,-6.53,-5.0820135807126405,-1.4479864192873606,0.5,-2.122,-3.3632635807126405,1.2412635807126549,0.05
625_x6.000_y4.000_h180.0,625,6.0,4.0,180.0,5.9625,3.975,178.28125,42,front,4.7903,4.845364543153485,-5.5064543153484635,1.0,-16.544,-16.383298943356436,-0.1607010566435747,0.5,15.015,-14.664548943356436,29.67954894335645,0.0
625_x6.000_y4.000_h180.0,625,6.0,4.0,180.0,5.9625,3.975,178.28125,43,front,5.2388,5.198107618129872,4.069238187012836,1.0,-24.057,-27.32634529441836,3.269345294418372,0.5,26.57,-25.60759529441836,52.17759529441835,0.0
625_x6.000_y4.000_h270.0,625,6.0,4.0,270.0,6.065624999999999,3.9499999999999997,265.9375,48,front,4.0905,4.100114071767589,-0.9614071767589216,1.0,18.154,18.175814655417014,-0.021814655417017548,0.5,18.993,22.238314655417014,-3.245314655417019,0.05
625_x6.000_y4.000_h270.0,625,6.0,4.0,270.0,6.065624999999999,3.9499999999999997,265.9375,49,front,3.8318,3.8441235325787364,-1.232353257873653,1.0,3.632,5.094100743125637,-1.4621007431256317,0.5,-10.386,9.156600743125637,-19.542600743125632,0.0125
625_x6.000_y4.000_h270.0,625,6.0,4.0,270.0,6.065624999999999,3.9499999999999997,265.9375,50,front,3.6665,3.6209734852555653,4.552651474443481,1.0,-10.893,-9.422889791287162,-1.470110208712839,0.5,5.24,-5.360389791287162,10.60038979128717,0.0125
625_x6.000_y4.000_h270.0,625,6.0,4.0,270.0,6.065624999999999,3.9499999999999997,265.9375,51,front,3.7092,3.738708238234904,-2.9508238234904116,1.0,-23.663,-26.52153037599936,2.858530375999351,0.5,-33.252,-22.45903037599936,-10.792969624000648,0.0125
625_x7.000_y3.000_h0.0,625,7.0,3.0,0.0,6.778124999999999,3.075,0.3125,55,front,3.5449,3.5330312252649545,1.1868774735045662,1.0,20.97,22.694371798876546,-1.7243717988765468,0.5,19.621,22.381871798876546,-2.7608717988765363,0.05
625_x7.000_y3.000_h0.0,625,7.0,3.0,0.0,6.778124999999999,3.075,0.3125,57,front,3.3048,3.3399230129790913,-3.512301297909115,1.0,-14.549,-11.692603314176665,-2.8563966858233414,0.5,-19.188,-12.005103314176722,-7.182896685823266,0.05
625_x7.000_y3.000_h0.0,625,7.0,3.0,0.0,6.778124999999999,3.075,0.3125,58,front,2.9768,2.956716080798003,2.0083919201996814,1.0,-28.278,-32.78823035550485,4.510230355504859,0.5,-44.592,-33.10073035550488,-11.491269644495105,0.0125
625_x7.000_y3.000_h90.0,625,7.0,3.0,90.0,6.949999999999999,3.0093750000000004,88.59375,32,front,2.576,2.563890281586172,1.210971841382813,1.0,32.426,32.188787076184155,0.23721292381583226,0.5,34.502,33.5950370761841,0.9069629238159109,0.05
625_x7.000_y3.000_h90.0,625,7.0,3.0,90.0,6.949999999999999,3.0093750000000004,88.59375,33,front,2.1993,2.1843362675522373,1.4963732447762723,1.0,9.288,10.714482242229451,-1.42648224222944,0.5,9.978,12.120732242229451,-2.1427322422294424,0.05
625_x7.000_y3.000_h90.0,625,7.0,3.0,90.0,6.949999999999999,3.0093750000000004,88.59375,34,front,2.1857,2.193699269151553,-0.7999269151552912,1.0,-15.866,-14.617427266121524,-1.2485727338784613,0.5,-17.72,-13.211177266121467,-4.508822733878532,0.05
625_x7.000_y3.000_h90.0,625,7.0,3.0,90.0,6.949999999999999,3.0093750000000004,88.59375,50,rear,2.6911,2.7006142529076715,-0.9514252907671494,0.5,14.135,10.304781409667498,3.8302185903324926,0.2,5.36,11.711031409667498,-6.351031409667485,0.01
625_x7.000_y3.000_h90.0,625,7.0,3.0,90.0,6.949999999999999,3.0093750000000004,88.59375,51,rear,2.5931,2.5525694030314288,4.053059696857142,0.5,-11.581,-13.661816857005135,2.0808168570051464,0.2,-2.342,-12.255566857005135,9.913566857005122,0.01
625_x7.000_y3.000_h180.0,625,7.0,3.0,180.0,6.95,3.3218750000000004,178.90625,40,front,5.9548,5.859136035111404,9.566396488859574,0.5,13.184,12.499665290764312,0.6843347092356851,0.5,-19.772,13.593415290764312,-33.365415290764304,0.0
625_x7.000_y3.000_h180.0,625,7.0,3.0,180.0,6.95,3.3218750000000004,178.90625,41,front,5.6912,5.707479723981952,-1.6279723981951655,1.0,2.612,2.694360148128368,-0.08236014812837311,0.5,-2.244,3.788110148128368,-6.032110148128368,0.05
625_x7.000_y3.000_h180.0,625,7.0,3.0,180.0,6.95,3.3218750000000004,178.90625,43,front,5.8958,5.894331883311478,0.1468116688521981,1.0,-16.083,-16.772708775946626,0.6897087759466274,0.5,-1.981,-15.678958775946626,13.697958775946631,0.0125
625_x7.000_y3.000_h180.0,625,7.0,3.0,180.0,6.95,3.3218750000000004,178.90625,55,rear,3.5862,3.461967526987531,12.423247301246887,0.25,22.449,26.254935987982435,-3.805935987982423,0.2,-7.763,27.348685987982435,-35.11168598798244,0.0
625_x7.000_y3.000_h270.0,625,7.0,3.0,270.0,7.015625,2.9875000000000003,271.40625,33,rear,2.1368,2.17393413244744,-3.7134132447440127,0.5,16.002,11.907524915573731,4.0944750844262785,0.2,-4.072,10.501274915573731,-14.573274915573734,0.0025
625_x7.000_y3.000_h270.0,625,7.0,3.0,270.0,7.015625,2.9875000000000003,271.40625,34,rear,2.1993,2.2106233680373295,-1.1323368037329473,0.5,-11.542,-13.369357534116432,1.8273575341164303,0.2,-2.342,-14.775607534116489,12.433607534116476,0.0025
625_x7.000_y3.000_h270.0,625,7.0,3.0,270.0,7.015625,2.9875000000000003,271.40625,48,front,3.7479,3.782601297528669,-3.4701297528668906,1.0,41.612,42.91732003877502,-1.3053200387750223,0.5,46.414,41.51107003877502,4.90292996122497,0.05
625_x7.000_y3.000_h270.0,625,7.0,3.0,270.0,7.015625,2.9875000000000003,271.40625,49,front,3.2627,3.237060396878053,2.563960312194702,1.0,29.891,30.35803061197592,-0.4670306119759289,0.5,30.763,28.95178061197592,1.8112193880240852,0.05
625_x7.000_y3.000_h270.0,625,7.0,3.0,270.0,7.015625,2.9875000000000003,271.40625,50,front,2.717,2.7135864939165666,0.3413506083433493,1.0,12.712,14.54824153399187,-1.8362415339918812,0.5,10.036,13.14199153399187,-3.105991533991869,0.05
625_x7.000_y3.000_h270.0,625,7.0,3.0,270.0,7.015625,2.9875000000000003,271.40625,51,front,2.5462,2.5370044732272343,0.9195526772765472,1.0,-11.741,-9.33944950920585,-2.4015504907941363,0.5,10.094,-10.74569950920585,20.839699509205843,0.0125
625_x7.000_y3.000_h270.0,625,7.0,3.0,270.0,7.015625,2.9875000000000003,271.40625,52,front,3.0156,3.065090727648692,-4.9490727648692,1.0,-25.819,-29.036797908494236,3.217797908494248,0.5,-38.991,-30.443047908494236,-8.54795209150575,0.05
625_x7.000_y4.000_h0.0,625,7.0,4.0,0.0,6.784375,4.184375,356.25,32,front,1.7937,1.839018007259868,-4.531800725986801,1.0,-31.406,-37.40706745317351,6.001067453173505,0.25,54.134,56.34293254682649,-2.2089325468264747,0.05
625_x7.000_y4.000_h0.0,625,7.0,4.0,0.0,6.784375,4.184375,356.25,55,front,4.075,4.079063042355021,-0.4063042355021196,1.0,34.103,33.178563565088666,0.9244364349113425,0.5,35.944,36.928563565088666,-0.9845635650886493,0.05
