x_m,y_m,room,best_heading_deg,backup_heading_deg,best_status,backup_status,best_score,backup_score,best_front_good_count,best_rear_good_count,best_good_total_count,best_effective_good_count,best_front_weighted_count,best_rear_weighted_count,best_geometry_span_deg,best_front_good_tag_ids,best_rear_good_tag_ids,best_all_good_tag_ids,backup_front_good_tag_ids,backup_rear_good_tag_ids,backup_all_good_tag_ids
8.9,9.0,outer,245.0,275.0,GOOD,GOOD,78.051399,66.105347,6,1,7,5.7,5.1,0.6,210.514,19 20 21 22 23 24,1,19 20 21 22 23 24 1,22 23 24 27,2,22 23 24 27 2
9.0,9.0,outer,245.0,275.0,GOOD,GOOD,78.464854,53.22303,6,2,8,5.7,4.5,1.2,214.649,19 20 21 22 23 24,1 29,19 20 21 22 23 24 1 29,22 23 24,2,22 23 24 2
9.1,9.0,outer,245.0,275.0,GOOD,GOOD,78.582303,52.774894,6,2,8,5.7,4.5,1.2,215.823,19 20 21 22 23 24,1 29,19 20 21 22 23 24 1 29,22 23 24,2,22 23 24 2
9.2,9.0,outer,245.0,280.0,GOOD,MARGINAL,66.865848,42.334771,5,1,6,4.7,4.1,0.6,198.658,20 21 22 23 24,1,20 21 22 23 24 1,23 24,2,23 24 2
9.3,9.0,outer,245.0,280.0,GOOD,MARGINAL,66.290106,41.903799,5,1,6,4.7,4.1,0.6,192.901,20 21 22 23 24,1,20 21 22 23 24 1,23 24,2,23 24 2
9.4,9.0,outer,250.0,115.0,GOOD,GOOD,61.701652,46.347041,4,1,5,4.3,3.7,0.6,187.017,21 22 23 24,1,21 22 23 24 1,1 2 3 4,,1 2 3 4
9.5,9.0,outer,255.0,115.0,GOOD,GOOD,61.105141,46.002899,4,1,5,4.3,3.7,0.6,181.051,21 22 23 24,1,21 22 23 24 1,1 2 3 4,,1 2 3 4
9.6,9.0,outer,260.0,115.0,GOOD,GOOD,53.505776,45.651145,3,1,4,3.6,3.0,0.6,175.058,22 23 24,1,22 23 24 1,1 2 3 4,,1 2 3 4
9.7,9.0,outer,265.0,235.0,GOOD,GOOD,52.908974,46.185358,3,1,4,3.6,3.0,0.6,169.09,22 23 24,1,22 23 24 1,20 21 22 23 24,,20 21 22 23 24
9.8,9.0,outer,230.0,270.0,GOOD,MARGINAL,46.082319,42.319989,5,0,5,4.1,4.1,0.0,50.823,20 21 22 23 24,,20 21 22 23 24,23 24,1,23 24 1
9.9,9.0,outer,230.0,275.0,GOOD,MARGINAL,45.978672,41.743611,5,0,5,4.1,4.1,0.0,49.787,20 21 22 23 24,,20 21 22 23 24,23 24,1,23 24 1
10.0,9.0,outer,230.0,275.0,GOOD,MARGINAL,42.874696,41.183869,5,0,5,3.8,3.8,0.0,48.747,20 21 22 23 24,,20 21 22 23 24,23 24,1,23 24 1
10.1,9.0,outer,225.0,110.0,GOOD,MARGINAL,42.77066,33.134756,5,0,5,3.8,3.8,0.0,47.707,20 21 22 23 24,,20 21 22 23 24,1 2 3,,1 2 3
10.2,9.0,outer,225.0,115.0,MARGINAL,MARGINAL,34.799345,32.875243,4,0,4,3.1,3.1,0.0,37.993,21 22 23 24,,21 22 23 24,1 2 3,,1 2 3
10.3,9.0,outer,225.0,115.0,MARGINAL,MARGINAL,34.721448,32.631989,4,0,4,3.1,3.1,0.0,37.214,21 22 23 24,,21 22 23 24,1 2 3,,1 2 3
10.4,9.0,outer,115.0,145.0,MARGINAL,MARGINAL,32.405732,32.405732,3,0,3,3.0,3.0,0.0,24.057,1 2 3,,1 2 3,1 2 3,,1 2 3
10.5,9.0,outer,115.0,145.0,MARGINAL,MARGINAL,32.196579,32.196579,3,0,3,3.0,3.0,0.0,21.966,1 2 3,,1 2 3,1 2 3,,1 2 3
10.6,9.0,outer,115.0,145.0,MARGINAL,MARGINAL,32.00417,32.00417,3,0,3,3.0,3.0,0.0,20.042,1 2 3,,1 2 3,1 2 3,,1 2 3
10.7,9.0,outer,120.0,150.0,MARGINAL,MARGINAL,31.827814,31.827814,3,0,3,3.0,3.0,0.0,18.278,1 2 3,,1 2 3,1 2 3,,1 2 3
10.8,9.0,outer,215.0,245.0,MARGINAL,MARGINAL,31.332283,31.332283,4,0,4,2.8,2.8,0.0,33.323,21 22 23 24,,21 22 23 24,21 22 23 24,,21 22 23 24
10.9,9.0,outer,215.0,245.0,MARGINAL,MARGINAL,31.255938,31.255938,4,0,4,2.8,2.8,0.0,32.559,21 22 23 24,,21 22 23 24,21 22 23 24,,21 22 23 24
11.0,9.0,outer,215.0,245.0,MARGINAL,MARGINAL,31.180478,31.180478,4,0,4,2.8,2.8,0.0,31.805,21 22 23 24,,21 22 23 24,21 22 23 24,,21 22 23 24
11.1,9.0,outer,215.0,245.0,MARGINAL,MARGINAL,31.106035,31.106035,4,0,4,2.8,2.8,0.0,31.06,21 22 23 24,,21 22 23 24,21 22 23 24,,21 22 23 24
11.2,9.0,outer,210.0,240.0,MARGINAL,MARGINAL,31.032725,31.032725,4,0,4,2.8,2.8,0.0,30.327,21 22 23 24,,21 22 23 24,21 22 23 24,,21 22 23 24
11.3,9.0,outer,210.0,240.0,MARGINAL,MARGINAL,27.960646,27.960646,4,0,4,2.5,2.5,0.0,29.606,21 22 23 24,,21 22 23 24,21 22 23 24,,21 22 23 24
11.4,9.0,outer,210.0,240.0,MARGINAL,MARGINAL,24.889883,24.889883,4,0,4,2.2,2.2,0.0,28.899,21 22 23 24,,21 22 23 24,21 22 23 24,,21 22 23 24
0.0,9.1,outer,295.0,325.0,MARGINAL,MARGINAL,32.404088,32.404088,5,0,5,2.9,2.9,0.0,34.041,16 17 18 19 20,,16 17 18 19 20,16 17 18 19 20,,16 17 18 19 20
0.1,9.1,outer,295.0,325.0,MARGINAL,MARGINAL,32.479623,32.479623,5,0,5,2.9,2.9,0.0,34.796,16 17 18 19 20,,16 17 18 19 20,16 17 18 19 20,,16 17 18 19 20
0.2,9.1,outer,295.0,325.0,MARGINAL,MARGINAL,38.555944,27.51543,5,0,5,3.5,3.5,0.0,35.559,16 17 18 19 20,,16 17 18 19 20,17 18 19 20,,17 18 19 20
0.3,9.1,outer,295.0,325.0,MARGINAL,MARGINAL,38.632915,27.571452,5,0,5,3.5,3.5,0.0,36.329,16 17 18 19 20,,16 17 18 19 20,17 18 19 20,,17 18 19 20
0.4,9.1,outer,290.0,320.0,MARGINAL,MARGINAL,38.710386,38.710386,5,0,5,3.5,3.5,0.0,37.104,16 17 18 19 20,,16 17 18 19 20,16 17 18 19 20,,16 17 18 19 20
0.5,9.1,outer,290.0,320.0,MARGINAL,MARGINAL,38.788191,38.788191,5,0,5,3.5,3.5,0.0,37.882,16 17 18 19 20,,16 17 18 19 20,16 17 18 19 20,,16 17 18 19 20
0.6,9.1,outer,300.0,330.0,MARGINAL,MARGINAL,41.866149,27.744628,5,0,5,3.8,3.8,0.0,38.661,16 17 18 19 20,,16 17 18 19 20,17 18 19 20,,17 18 19 20
0.7,9.1,outer,290.0,20.0,MARGINAL,MARGINAL,41.944063,32.246079,5,0,5,3.8,3.8,0.0,39.441,16 17 18 19 20,,16 17 18 19 20,7 8 9,,7 8 9
0.8,9.1,outer,290.0,25.0,MARGINAL,MARGINAL,42.021724,32.448658,5,0,5,3.8,3.8,0.0,40.217,16 17 18 19 20,,16 17 18 19 20,7 8 9,,7 8 9
0.9,9.1,outer,290.0,25.0,MARGINAL,MARGINAL,42.098908,32.668235,5,0,5,3.8,3.8,0.0,40.989,16 17 18 19 20,,16 17 18 19 20,7 8 9,,7 8 9
1.0,9.1,outer,290.0,245.0,MARGINAL,BAD,42.175377,33.272661,5,0,5,3.8,3.8,0.0,41.754,16 17 18 19 20,,16 17 18 19 20,16,8 9,16 8 9
1.1,9.1,outer,290.0,320.0,MARGINAL,MARGINAL,48.25088,37.044641,5,0,5,4.4,4.4,0.0,42.509,16 17 18 19 20,,16 17 18 19 20,17 18 19 20,,17 18 19 20
