x_m,y_m,room,best_heading_deg,backup_heading_deg,best_status,backup_status,best_score,backup_score,best_front_good_count,best_rear_good_count,best_good_total_count,best_effective_good_count,best_front_weighted_count,best_rear_weighted_count,best_geometry_span_deg,best_front_good_tag_ids,best_rear_good_tag_ids,best_all_good_tag_ids,backup_front_good_tag_ids,backup_rear_good_tag_ids,backup_all_good_tag_ids
8.1,10.9,outer,295.0,330.0,GOOD,GOOD,38.479057,35.265267,5,0,5,3.2,3.2,0.0,64.791,22 23 24 28 29,,22 23 24 28 29,28 29 30,,28 29 30
8.2,10.9,outer,295.0,330.0,GOOD,GOOD,38.409183,35.444945,5,0,5,3.2,3.2,0.0,64.092,22 23 24 28 29,,22 23 24 28 29,28 29 30,,28 29 30
8.3,10.9,outer,290.0,330.0,GOOD,GOOD,38.321008,35.632431,5,0,5,3.2,3.2,0.0,63.21,22 23 24 28 29,,22 23 24 28 29,28 29 30,,28 29 30
8.4,10.9,outer,290.0,330.0,GOOD,GOOD,38.212321,35.827591,5,0,5,3.2,3.2,0.0,62.123,22 23 24 28 29,,22 23 24 28 29,28 29 30,,28 29 30
8.5,10.9,outer,285.0,330.0,MARGINAL,MARGINAL,28.080696,24.1355,4,0,4,2.2,2.2,0.0,60.807,22 23 24 29,,22 23 24 29,29 30,,29 30
8.6,10.9,outer,285.0,330.0,MARGINAL,MARGINAL,27.92353,24.390209,4,0,4,2.2,2.2,0.0,59.235,22 23 24 29,,22 23 24 29,29 30,,29 30
8.7,10.9,outer,280.0,330.0,MARGINAL,MARGINAL,32.693003,24.668772,5,0,5,2.6,2.6,0.0,66.93,21 22 23 24 29,,21 22 23 24 29,29 30,,29 30
8.8,10.9,outer,280.0,330.0,MARGINAL,MARGINAL,27.521684,24.971815,4,0,4,2.2,2.2,0.0,55.217,22 23 24 29,,22 23 24 29,29 30,,29 30
8.9,10.9,outer,275.0,245.0,MARGINAL,BAD,32.2019,19.162263,5,0,5,2.6,2.6,0.0,62.019,21 22 23 24 29,,21 22 23 24 29,21 22 23 24,,21 22 23 24
9.0,10.9,outer,270.0,240.0,MARGINAL,BAD,31.903582,19.149402,5,0,5,2.6,2.6,0.0,59.036,21 22 23 24 29,,21 22 23 24 29,21 22 23 24,,21 22 23 24
9.1,10.9,outer,240.0,270.0,BAD,BAD,19.134812,19.134812,4,0,4,1.6,1.6,0.0,31.348,21 22 23 24,,21 22 23 24,21 22 23 24,,21 22 23 24
9.2,10.9,outer,240.0,270.0,BAD,BAD,19.118551,19.118551,4,0,4,1.6,1.6,0.0,31.186,21 22 23 24,,21 22 23 24,21 22 23 24,,21 22 23 24
9.3,10.9,outer,240.0,270.0,BAD,BAD,19.100683,19.100683,4,0,4,1.6,1.6,0.0,31.007,21 22 23 24,,21 22 23 24,21 22 23 24,,21 22 23 24
9.4,10.9,outer,240.0,270.0,BAD,BAD,19.081276,19.081276,4,0,4,1.6,1.6,0.0,30.813,21 22 23 24,,21 22 23 24,21 22 23 24,,21 22 23 24
9.5,10.9,outer,235.0,265.0,BAD,BAD,19.060399,19.060399,4,0,4,1.6,1.6,0.0,30.604,21 22 23 24,,21 22 23 24,21 22 23 24,,21 22 23 24
9.6,10.9,outer,235.0,265.0,BAD,BAD,19.038126,19.038126,4,0,4,1.6,1.6,0.0,30.381,21 22 23 24,,21 22 23 24,21 22 23 24,,21 22 23 24
9.7,10.9,outer,235.0,265.0,BAD,BAD,19.014529,19.014529,4,0,4,1.6,1.6,0.0,30.145,21 22 23 24,,21 22 23 24,21 22 23 24,,21 22 23 24
9.8,10.9,outer,235.0,265.0,BAD,BAD,14.181003,14.181003,3,0,3,1.2,1.2,0.0,21.81,22 23 24,,22 23 24,22 23 24,,22 23 24
9.9,10.9,outer,235.0,265.0,BAD,BAD,14.168868,14.168868,3,0,3,1.2,1.2,0.0,21.689,22 23 24,,22 23 24,22 23 24,,22 23 24
10.0,10.9,outer,230.0,260.0,BAD,BAD,14.155618,14.155618,3,0,3,1.2,1.2,0.0,21.556,22 23 24,,22 23 24,22 23 24,,22 23 24
10.1,10.9,outer,230.0,260.0,BAD,BAD,14.14131,14.14131,3,0,3,1.2,1.2,0.0,21.413,22 23 24,,22 23 24,22 23 24,,22 23 24
10.2,10.9,outer,230.0,260.0,BAD,BAD,14.126002,14.126002,3,0,3,1.2,1.2,0.0,21.26,22 23 24,,22 23 24,22 23 24,,22 23 24
10.3,10.9,outer,230.0,260.0,BAD,BAD,14.109751,14.109751,3,0,3,1.2,1.2,0.0,21.098,22 23 24,,22 23 24,22 23 24,,22 23 24
10.4,10.9,outer,230.0,260.0,BAD,BAD,14.092618,14.092618,3,0,3,1.2,1.2,0.0,20.926,22 23 24,,22 23 24,22 23 24,,22 23 24
10.5,10.9,outer,225.0,255.0,BAD,BAD,14.074662,14.074662,3,0,3,1.2,1.2,0.0,20.747,22 23 24,,22 23 24,22 23 24,,22 23 24
10.6,10.9,outer,225.0,255.0,BAD,BAD,14.055943,14.055943,3,0,3,1.2,1.2,0.0,20.559,22 23 24,,22 23 24,22 23 24,,22 23 24
10.7,10.9,outer,225.0,255.0,BAD,BAD,14.03652,14.03652,3,0,3,1.2,1.2,0.0,20.365,22 23 24,,22 23 24,22 23 24,,22 23 24
10.8,10.9,outer,225.0,255.0,BAD,BAD,9.016286,9.016286,2,0,2,0.8,0.8,0.0,10.163,23 24,,23 24,23 24,,23 24
10.9,10.9,outer,225.0,255.0,BAD,BAD,4.0,4.0,1,0,1,0.4,0.4,0.0,0.0,24,,24,24,,24
11.0,10.9,outer,220.0,250.0,BAD,BAD,4.0,4.0,1,0,1,0.4,0.4,0.0,0.0,24,,24,24,,24
11.1,10.9,outer,220.0,250.0,BAD,BAD,4.0,4.0,1,0,1,0.4,0.4,0.0,0.0,24,,24,24,,24
11.2,10.9,outer,220.0,250.0,BAD,BAD,4.0,4.0,1,0,1,0.4,0.4,0.0,0.0,24,,24,24,,24
11.3,10.9,outer,220.0,250.0,BAD,BAD,4.0,4.0,1,0,1,0.4,0.4,0.0,0.0,24,,24,24,,24
11.4,10.9,outer,220.0,250.0,BAD,BAD,4.0,4.0,1,0,1,0.4,0.4,0.0,0.0,24,,24,24,,24
0.0,11.0,outer,270.0,300.0,BAD,BAD,9.505373,9.505373,2,0,2,0.8,0.8,0.0,15.054,16 18,,16 18,16 18,,16 18
0.1,11.0,outer,270.0,300.0,BAD,BAD,9.515744,9.515744,2,0,2,0.8,0.8,0.0,15.157,16 18,,16 18,16 18,,16 18
0.2,11.0,outer,265.0,295.0,BAD,BAD,9.525512,9.525512,2,0,2,0.8,0.8,0.0,15.255,16 18,,16 18,16 18,,16 18
0.3,11.0,outer,265.0,295.0,BAD,BAD,9.534638,9.534638,2,0,2,0.8,0.8,0.0,15.346,16 18,,16 18,16 18,,16 18
0.4,11.0,outer,265.0,295.0,BAD,BAD,9.543083,9.543083,2,0,2,0.8,0.8,0.0,15.431,16 18,,16 18,16 18,,16 18
0.5,11.0,outer,265.0,295.0,BAD,BAD,13.550806,13.550806,3,0,3,1.2,1.2,0.0,15.508,16 17 18,,16 17 18,16 17 18,,16 17 18
0.6,11.0,outer,265.0,295.0,BAD,BAD,13.557771,13.557771,3,0,3,1.2,1.2,0.0,15.578,16 17 18,,16 17 18,16 17 18,,16 17 18
0.7,11.0,outer,260.0,290.0,BAD,BAD,13.56394,13.56394,3,0,3,1.2,1.2,0.0,15.639,16 17 18,,16 17 18,16 17 18,,16 17 18
0.8,11.0,outer,270.0,300.0,BAD,BAD,18.396583,18.396583,4,0,4,1.6,1.6,0.0,23.966,16 17 18 19,,16 17 18 19,16 17 18 19,,16 17 18 19
0.9,11.0,outer,270.0,300.0,BAD,BAD,18.414282,18.414282,4,0,4,1.6,1.6,0.0,24.143,16 17 18 19,,16 17 18 19,16 17 18 19,,16 17 18 19
1.0,11.0,outer,270.0,300.0,BAD,BAD,18.430989,18.430989,4,0,4,1.6,1.6,0.0,24.31,16 17 18 19,,16 17 18 19,16 17 18 19,,16 17 18 19
1.1,11.0,outer,265.0,295.0,BAD,BAD,18.446646,18.446646,4,0,4,1.6,1.6,0.0,24.466,16 17 18 19,,16 17 18 19,16 17 18 19,,16 17 18 19
1.2,11.0,outer,265.0,295.0,BAD,BAD,18.461193,18.461193,4,0,4,1.6,1.6,0.0,24.612,16 17 18 19,,16 17 18 19,16 17 18 19,,16 17 18 19
1.3,11.0,outer,265.0,295.0,BAD,BAD,18.474575,18.474575,4,0,4,1.6,1.6,0.0,24.746,16 17 18 19,,16 17 18 19,16 17 18 19,,16 17 18 19
1.4,11.0,outer,265.0,295.0,BAD,BAD,18.486737,18.486737,4,0,4,1.6,1.6,0.0,24.867,16 17 18 19,,16 17 18 19,16 17 18 19,,16 17 18 19
1.5,11.0,outer,265.0,295.0,BAD,BAD,18.497625,18.497625,4,0,4,1.6,1.6,0.0,24.976,16 17 18 19,,16 17 18 19,16 17 18 19,,16 17 18 19
1.6,11.0,outer,265.0,295.0,BAD,BAD,18.50719,18.50719,4,0,4,1.6,1.6,0.0,25.072,16 17 18 19,,16 17 18 19,16 17 18 19,,16 17 18 19
1.7,11.0,outer,260.0,290.0,BAD,BAD,18.515383,18.515383,4,0,4,1.6,1.6,0.0,25.154,16 17 18 19,,16 17 18 19,16 17 18 19,,16 17 18 19
1.8,11.0,outer,270.0,300.0,MARGINAL,MARGINAL,23.356094,23.356094,5,0,5,2.0,2.0,0.0,33.561,16 17 18 19 20,,16 17 18 19 20,16 17 18 19 20,,16 17 18 19 20
1.9,11.0,outer,270.0,300.0,MARGINAL,MARGINAL,36.273864,23.374604,6,0,6,3.0,3.0,0.0,62.739,11 16 17 18 19 20,,11 16 17 18 19 20,16 17 18 19 20,,16 17 18 19 20
2.0,11.0,outer,260.0,205.0,MARGINAL,BAD,31.683668,31.528256,5,0,5,2.6,2.6,0.0,56.837,11 16 17 18 19,,11 16 17 18 19,11,8,11 8
2.1,11.0,outer,40.0,205.0,BAD,BAD,32.247442,32.247442,1,1,2,1.6,1.0,0.6,162.474,8,11,8 11,11,8,11 8
2.2,11.0,outer,230.0,35.0,MARGINAL,BAD,37.042011,33.042011,2,1,3,2.0,1.4,0.6,170.42,11 16,8,11 16 8,8,11,8 11
2.3,11.0,outer,230.0,35.0,MARGINAL,BAD,37.948383,33.948383,2,1,3,2.0,1.4,0.6,179.484,11 16,8,11 16 8,8,11,8 11
2.4,11.0,outer,245.0,30.0,MARGINAL,BAD,47.010505,32.989495,4,1,5,2.8,2.2,0.6,190.105,11 16 17 18,8,11 16 17 18 8,8,11,8 11
2.5,11.0,outer,245.0,275.0,MARGINAL,MARGINAL,27.537328,23.450097,4,0,4,2.2,2.2,0.0,55.373,11 16 17 18,,11 16 17 18,16 17 18 19 20,,16 17 18 19 20
2.6,11.0,outer,245.0,275.0,MARGINAL,MARGINAL,27.63533,23.456265,4,0,4,2.2,2.2,0.0,56.353,11 16 17 18,,11 16 17 18,16 17 18 19 20,,16 17 18 19 20
2.7,11.0,outer,250.0,280.0,GOOD,MARGINAL,42.747258,23.460489,6,0,6,3.6,3.6,0.0,67.473,11 12 16 17 18 19,,11 12 16 17 18 19,16 17 18 19 20,,16 17 18 19 20
2.8,11.0,outer,240.0,270.0,GOOD,MARGINAL,37.779796,35.459948,5,0,5,3.2,3.2,0.0,57.798,11 12 16 17 18,,11 12 16 17 18,12 16 17 18 19 20,,12 16 17 18 19 20
2.9,11.0,outer,240.0,270.0,GOOD,MARGINAL,37.829701,35.553396,5,0,5,3.2,3.2,0.0,58.297,11 12 16 17 18,,11 12 16 17 18,12 16 17 18 19 20,,12 16 17 18 19 20
3.0,11.0,outer,295.0,240.0,MARGINAL,GOOD,38.394275,37.866763,4,1,5,2.2,1.6,0.6,163.943,17 18 19 20,8,17 18 19 20 8,11 12 16 17 18,,11 12 16 17 18
3.1,11.0,outer,235.0,265.0,GOOD,MARGINAL,37.892335,35.712639,5,0,5,3.2,3.2,0.0,58.923,11 12 16 17 18,,11 12 16 17 18,12 16 17 18 19 20,,12 16 17 18 19 20
3.2,11.0,outer,235.0,265.0,GOOD,MARGINAL,37.907634,35.778854,5,0,5,3.2,3.2,0.0,59.076,11 12 16 17 18,,11 12 16 17 18,12 16 17 18 19 20,,12 16 17 18 19 20
3.3,11.0,outer,235.0,270.0,GOOD,GOOD,47.913753,40.121982,6,0,6,4.2,4.2,0.0,59.138,11 12 13 16 17 18,,11 12 13 16 17 18,13 16 17 18 19 20 21,,13 16 17 18 19 20 21
3.4,11.0,outer,235.0,205.0,GOOD,GOOD,47.911675,45.334763,6,0,6,4.2,4.2,0.0,59.117,11 12 13 16 17 18,,11 12 13 16 17 18,10 11 12 13,,10 11 12 13
3.5,11.0,outer,235.0,205.0,GOOD,GOOD,47.902282,45.244652,6,0,6,4.2,4.2,0.0,59.023,11 12 13 16 17 18,,11 12 13 16 17 18,10 11 12 13,,10 11 12 13
3.6,11.0,outer,230.0,265.0,GOOD,GOOD,47.886366,40.260807,6,0,6,4.2,4.2,0.0,58.864,11 12 13 16 17 18,,11 12 13 16 17 18,13 16 17 18 19 20 21,,13 16 17 18 19 20 21
3.7,11.0,outer,205.0,235.0,GOOD,GOOD,45.059534,43.86464,4,0,4,4.0,4.0,0.0,50.595,10 11 12 13,,10 11 12 13,11 12 13 17 18,,11 12 13 17 18
3.8,11.0,outer,200.0,230.0,GOOD,GOOD,44.96642,43.837746,4,0,4,4.0,4.0,0.0,49.664,10 11 12 13,,10 11 12 13,11 12 13 17 18,,11 12 13 17 18
3.9,11.0,outer,230.0,200.0,GOOD,GOOD,50.806262,44.873796,6,0,6,4.5,4.5,0.0,58.063,11 12 13 14 17 18,,11 12 13 14 17 18,10 11 12 13,,10 11 12 13
4.0,11.0,outer,205.0,235.0,GOOD,GOOD,52.525714,50.770711,5,0,5,4.7,4.7,0.0,55.257,10 11 12 13 14,,10 11 12 13 14,11 12 13 14 17 18,,11 12 13 14 17 18
4.1,11.0,outer,235.0,205.0,GOOD,GOOD,52.776636,49.444713,7,0,7,4.6,4.6,0.0,67.766,11 12 13 14 17 18 19,,11 12 13 14 17 18 19,10 11 12 13 14,,10 11 12 13 14
4.2,11.0,outer,205.0,245.0,GOOD,GOOD,49.364009,46.022536,5,0,5,4.4,4.4,0.0,53.64,10 11 12 13 14,,10 11 12 13 14,12 13 14 17 18 19 20,,12 13 14 17 18 19 20
4.3,11.0,outer,205.0,245.0,GOOD,GOOD,49.283848,46.012524,5,0,5,4.4,4.4,0.0,52.838,10 11 12 13 14,,10 11 12 13 14,12 13 14 17 18 19 20,,12 13 14 17 18 19 20
4.4,11.0,outer,205.0,245.0,GOOD,GOOD,46.204426,42.997597,5,0,5,4.1,4.1,0.0,52.044,10 11 12 13 14,,10 11 12 13 14,12 13 14 17 18 19 20,,12 13 14 17 18 19 20
4.5,11.0,outer,210.0,245.0,GOOD,GOOD,50.698483,42.978068,6,0,6,4.5,4.5,0.0,56.985,10 11 12 13 14 15,,10 11 12 13 14 15,12 13 14 15 18 19 20,,12 13 14 15 18 19 20
4.6,11.0,outer,200.0,230.0,GOOD,GOOD,46.048391,45.509656,5,0,5,4.1,4.1,0.0,50.484,10 11 12 13 14,,10 11 12 13 14,11 12 13 14 18 19,,11 12 13 14 18 19
4.7,11.0,outer,200.0,230.0,GOOD,GOOD,45.971995,45.448518,5,0,5,4.1,4.1,0.0,49.72,10 11 12 13 14,,10 11 12 13 14,11 12 13 14 18 19,,11 12 13 14 18 19
4.8,11.0,outer,200.0,230.0,GOOD,GOOD,45.896789,45.385488,5,0,5,4.1,4.1,0.0,48.968,10 11 12 13 14,,10 11 12 13 14,11 12 13 14 18 19,,11 12 13 14 18 19
4.9,11.0,outer,200.0,230.0,GOOD,GOOD,45.822829,45.320817,5,0,5,4.1,4.1,0.0,48.228,10 11 12 13 14,,10 11 12 13 14,11 12 13 14 18 19,,11 12 13 14 18 19
5.0,11.0,outer,215.0,0.0,GOOD,MARGINAL,48.69376,42.628486,6,0,6,4.2,4.2,0.0,66.938,10 11 12 13 14 18,,10 11 12 13 14 18,27 28 29 30,10,27 28 29 30 10
5.1,11.0,outer,350.0,215.0,MARGINAL,GOOD,45.632749,45.60456,4,1,5,2.8,2.5,0.3,176.327,27 28 29 30,10,27 28 29 30 10,10 11 12 13 14 18,,10 11 12 13 14 18
5.2,11.0,outer,350.0,215.0,MARGINAL,GOOD,45.636326,45.516138,4,1,5,2.8,2.5,0.3,176.363,27 28 29 30,10,27 28 29 30 10,10 11 12 13 14 18,,10 11 12 13 14 18
5.3,11.0,outer,215.0,325.0,GOOD,GOOD,45.428569,42.664261,6,0,6,3.9,3.9,0.0,64.286,10 11 12 13 14 18,,10 11 12 13 14 18,22 26 27 28 29 30,,22 26 27 28 29 30
5.4,11.0,outer,215.0,325.0,GOOD,GOOD,45.341921,42.757175,6,0,6,3.9,3.9,0.0,63.419,10 11 12 13 14 18,,10 11 12 13 14 18,22 26 27 28 29 30,,22 26 27 28 29 30
5.5,11.0,outer,210.0,325.0,GOOD,MARGINAL,42.256251,36.361802,6,0,6,3.6,3.6,0.0,62.563,10 11 12 13 14 18,,10 11 12 13 14 18,26 27 28 29 30,,26 27 28 29 30
5.6,11.0,outer,210.0,310.0,GOOD,GOOD,42.171609,36.560493,6,0,6,3.6,3.6,0.0,61.716,10 11 12 13 14 18,,10 11 12 13 14 18,21 22 26 27 28 29,,21 22 26 27 28 29
5.7,11.0,outer,210.0,310.0,GOOD,GOOD,42.088039,39.632297,6,0,6,3.6,3.6,0.0,60.88,10 11 12 13 14 18,,10 11 12 13 14 18,21 22 26 27 28 29,,21 22 26 27 28 29
5.8,11.0,outer,310.0,340.0,GOOD,GOOD,42.702864,42.563348,6,0,6,3.6,3.6,0.0,67.029,21 22 26 27 28 29,,21 22 26 27 28 29,26 27 28 29 30,,26 27 28 29 30
5.9,11.0,outer,310.0,340.0,GOOD,GOOD,42.771986,42.633482,6,0,6,3.6,3.6,0.0,67.72,21 22 26 27 28 29,,21 22 26 27 28 29,26 27 28 29 30,,26 27 28 29 30
6.0,11.0,outer,325.0,215.0,GOOD,GOOD,42.705116,42.70429,5,0,5,3.8,3.8,0.0,47.051,26 27 28 29 30,,26 27 28 29 30,10 11 12 13 18 19,,10 11 12 13 18 19
6.1,11.0,outer,325.0,215.0,GOOD,GOOD,48.65835,39.612233,6,0,6,4.2,4.2,0.0,66.583,23 26 27 28 29 30,,23 26 27 28 29 30,10 11 12 13 18 19,,10 11 12 13 18 19
6.2,11.0,outer,325.0,295.0,GOOD,GOOD,51.741173,38.580706,6,0,6,4.5,4.5,0.0,67.412,23 26 27 28 29 30,,23 26 27 28 29 30,21 22 23 26 27 28,,21 22 23 26 27 28
6.3,11.0,outer,325.0,180.0,GOOD,MARGINAL,45.929059,39.636326,5,0,5,4.1,4.1,0.0,49.291,26 27 28 29 30,,26 27 28 29 30,10 11 12 13,30,10 11 12 13 30
6.4,11.0,outer,325.0,180.0,GOOD,MARGINAL,46.006709,39.632749,5,0,5,4.1,4.1,0.0,50.067,26 27 28 29 30,,26 27 28 29 30,10 11 12 13,30,10 11 12 13 30
6.5,11.0,outer,325.0,180.0,GOOD,MARGINAL,46.085838,39.628486,5,0,5,4.1,4.1,0.0,50.858,26 27 28 29 30,,26 27 28 29 30,10 11 12 13,30,10 11 12 13 30
6.6,11.0,outer,325.0,295.0,GOOD,GOOD,50.738999,42.700018,6,0,6,4.5,4.5,0.0,57.39,25 26 27 28 29 30,,25 26 27 28 29 30,21 22 23 25 26 27 28,,21 22 23 25 26 27 28
6.7,11.0,outer,325.0,290.0,GOOD,GOOD,46.248406,38.720334,5,0,5,4.1,4.1,0.0,52.484,26 27 28 29 30,,26 27 28 29 30,21 22 23 26 27 28,,21 22 23 26 27 28
6.8,11.0,outer,325.0,290.0,GOOD,GOOD,49.331756,41.736251,5,0,5,4.4,4.4,0.0,53.318,26 27 28 29 30,,26 27 28 29 30,21 22 23 26 27 28,,21 22 23 26 27 28
6.9,11.0,outer,325.0,290.0,GOOD,GOOD,49.416396,41.747451,5,0,5,4.4,4.4,0.0,54.164,26 27 28 29 30,,26 27 28 29 30,21 22 23 26 27 28,,21 22 23 26 27 28
7.0,11.0,outer,325.0,290.0,GOOD,GOOD,49.502241,41.753611,5,0,5,4.4,4.4,0.0,55.022,26 27 28 29 30,,26 27 28 29 30,21 22 23 26 27 28,,21 22 23 26 27 28
7.1,11.0,outer,325.0,290.0,GOOD,GOOD,52.589179,48.754395,5,0,5,4.7,4.7,0.0,55.892,26 27 28 29 30,,26 27 28 29 30,21 22 23 24 26 27 28,,21 22 23 24 26 27 28
7.2,11.0,outer,305.0,335.0,GOOD,GOOD,55.357993,44.94417,7,0,7,4.9,4.9,0.0,63.58,22 23 24 26 27 28 29,,22 23 24 26 27 28 29,27 28 29 30,,27 28 29 30
7.3,11.0,outer,325.0,285.0,GOOD,GOOD,50.629586,41.738455,5,0,5,4.4,4.4,0.0,66.296,24 27 28 29 30,,24 27 28 29 30,21 22 23 24 27 28,,21 22 23 24 27 28
7.4,11.0,outer,300.0,330.0,GOOD,GOOD,48.389069,45.14761,6,0,6,4.2,4.2,0.0,63.891,22 23 24 27 28 29,,22 23 24 27 28 29,27 28 29 30,,27 28 29 30
7.5,11.0,outer,300.0,330.0,GOOD,GOOD,48.393847,45.252098,6,0,6,4.2,4.2,0.0,63.938,22 23 24 27 28 29,,22 23 24 27 28 29,27 28 29 30,,27 28 29 30
7.6,11.0,outer,300.0,330.0,GOOD,GOOD,48.39034,45.358089,6,0,6,4.2,4.2,0.0,63.903,22 23 24 27 28 29,,22 23 24 27 28 29,27 28 29 30,,27 28 29 30
7.7,11.0,outer,300.0,330.0,GOOD,GOOD,48.377596,45.465221,6,0,6,4.2,4.2,0.0,63.776,22 23 24 27 28 29,,22 23 24 27 28 29,27 28 29 30,,27 28 29 30
7.8,11.0,outer,295.0,325.0,GOOD,GOOD,48.354557,34.527074,6,0,6,4.2,4.2,0.0,63.546,22 23 24 27 28 29,,22 23 24 27 28 29,28 29 30,,28 29 30
7.9,11.0,outer,295.0,325.0,GOOD,GOOD,38.320047,34.655496,5,0,5,3.2,3.2,0.0,63.2,22 23 24 28 29,,22 23 24 28 29,28 29 30,,28 29 30
8.0,11.0,outer,295.0,325.0,GOOD,GOOD,38.272762,34.786754,5,0,5,3.2,3.2,0.0,62.728,22 23 24 28 29,,22 23 24 28 29,28 29 30,,28 29 30
8.1,11.0,outer,290.0,325.0,GOOD,GOOD,38.211254,34.919953,5,0,5,3.2,3.2,0.0,62.113,22 23 24 28 29,,22 23 24 28 29,28 29 30,,28 29 30
8.2,11.0,outer,290.0,325.0,GOOD,GOOD,38.133934,35.05376,5,0,5,3.2,3.2,0.0,61.339,22 23 24 28 29,,22 23 24 28 29,28 29 30,,28 29 30
8.3,11.0,outer,290.0,325.0,GOOD,GOOD,38.039057,35.186195,5,0,5,3.2,3.2,0.0,60.391,22 23 24 28 29,,22 23 24 28 29,28 29 30,,28 29 30
8.4,11.0,outer,285.0,325.0,GOOD,MARGINAL,37.924742,23.535176,5,0,5,3.2,3.2,0.0,59.247,22 23 24 28 29,,22 23 24 28 29,29 30,,29 30
8.5,11.0,outer,285.0,320.0,MARGINAL,MARGINAL,27.788984,23.691628,4,0,4,2.2,2.2,0.0,57.89,22 23 24 29,,22 23 24 29,29 30,,29 30
8.6,11.0,outer,280.0,320.0,MARGINAL,MARGINAL,32.581503,23.846644,5,0,5,2.6,2.6,0.0,65.815,21 22 23 24 29,,21 22 23 24 29,29 30,,29 30
8.7,11.0,outer,280.0,320.0,MARGINAL,MARGINAL,32.385354,23.990635,5,0,5,2.6,2.6,0.0,63.854,21 22 23 24 29,,21 22 23 24 29,29 30,,29 30
8.8,11.0,outer,275.0,320.0,MARGINAL,MARGINAL,32.161298,24.10515,5,0,5,2.6,2.6,0.0,61.613,21 22 23 24 29,,21 22 23 24 29,29 30,,29 30
8.9,11.0,outer,270.0,300.0,MARGINAL,BAD,31.907708,16.799358,5,0,5,2.6,2.6,0.0,59.077,21 22 23 24 29,,21 22 23 24 29,24 29,,24 29
9.0,11.0,outer,270.0,240.0,MARGINAL,BAD,31.623468,19.096254,5,0,5,2.6,2.6,0.0,56.235,21 22 23 24 29,,21 22 23 24 29,21 22 23 24,,21 22 23 24
9.1,11.0,outer,240.0,270.0,BAD,BAD,19.082503,19.082503,4,0,4,1.6,1.6,0.0,30.825,21 22 23 24,,21 22 23 24,21 22 23 24,,21 22 23 24
9.2,11.0,outer,240.0,270.0,BAD,BAD,19.067152,19.067152,4,0,4,1.6,1.6,0.0,30.672,21 22 23 24,,21 22 23 24,21 22 23 24,,21 22 23 24
9.3,11.0,outer,240.0,270.0,BAD,BAD,19.05026,19.05026,4,0,4,1.6,1.6,0.0,30.503,21 22 23 24,,21 22 23 24,21 22 23 24,,21 22 23 24
9.4,11.0,outer,240.0,270.0,BAD,BAD,19.03189,19.03189,4,0,4,1.6,1.6,0.0,30.319,21 22 23 24,,21 22 23 24,21 22 23 24,,21 22 23 24
9.5,11.0,outer,235.0,265.0,BAD,BAD,19.012106,19.012106,4,0,4,1.6,1.6,0.0,30.121,21 22 23 24,,21 22 23 24,21 22 23 24,,21 22 23 24
9.6,11.0,outer,235.0,265.0,BAD,BAD,18.990975,18.990975,4,0,4,1.6,1.6,0.0,29.91,21 22 23 24,,21 22 23 24,21 22 23 24,,21 22 23 24
9.7,11.0,outer,235.0,265.0,BAD,BAD,14.154554,14.154554,3,0,3,1.2,1.2,0.0,21.546,22 23 24,,22 23 24,22 23 24,,22 23 24
9.8,11.0,outer,235.0,265.0,BAD,BAD,14.144272,14.144272,3,0,3,1.2,1.2,0.0,21.443,22 23 24,,22 23 24,22 23 24,,22 23 24
9.9,11.0,outer,235.0,265.0,BAD,BAD,14.13287,14.13287,3,0,3,1.2,1.2,0.0,21.329,22 23 24,,22 23 24,22 23 24,,22 23 24
10.0,11.0,outer,230.0,260.0,BAD,BAD,14.120398,14.120398,3,0,3,1.2,1.2,0.0,21.204,22 23 24,,22 23 24,22 23 24,,22 23 24
10.1,11.0,outer,230.0,260.0,BAD,BAD,14.106907,14.106907,3,0,3,1.2,1.2,0.0,21.069,22 23 24,,22 23 24,22 23 24,,22 23 24
10.2,11.0,outer,230.0,260.0,BAD,BAD,14.09245,14.09245,3,0,3,1.2,1.2,0.0,20.925,22 23 24,,22 23 24,22 23 24,,22 23 24
10.3,11.0,outer,230.0,260.0,BAD,BAD,14.077082,14.077082,3,0,3,1.2,1.2,0.0,20.771,22 23 24,,22 23 24,22 23 24,,22 23 24
10.4,11.0,outer,230.0,260.0,BAD,BAD,14.060859,14.060859,3,0,3,1.2,1.2,0.0,20.609,22 23 24,,22 23 24,22 23 24,,22 23 24
10.5,11.0,outer,225.0,255.0,BAD,BAD,14.043834,14.043834,3,0,3,1.2,1.2,0.0,20.438,22 23 24,,22 23 24,22 23 24,,22 23 24
10.6,11.0,outer,240.0,270.0,BAD,BAD,9.02339,4.0,2,0,2,0.8,0.8,0.0,10.234,23 24,,23 24,24,,24
10.7,11.0,outer,225.0,255.0,BAD,BAD,4.0,4.0,1,0,1,0.4,0.4,0.0,0.0,24,,24,24,,24
10.8,11.0,outer,225.0,255.0,BAD,BAD,4.0,4.0,1,0,1,0.4,0.4,0.0,0.0,24,,24,24,,24
10.9,11.0,outer,225.0,255.0,BAD,BAD,4.0,4.0,1,0,1,0.4,0.4,0.0,0.0,24,,24,24,,24
11.0,11.0,outer,220.0,250.0,BAD,BAD,4.0,4.0,1,0,1,0.4,0.4,0.0,0.0,24,,24,24,,24
11.1,11.0,outer,220.0,250.0,BAD,BAD,4.0,4.0,1,0,1,0.4,0.4,0.0,0.0,24,,24,24,,24
