sample_uid,observation_uid,tag_id,camera_role,pass1_estimated_x_m,pass1_estimated_y_m,pass1_estimated_heading_deg,measured_distance_m,predicted_distance_m,distance_residual_m_signed,distance_residual_sigma_signed,distance_residual_sigma_abs,measured_angle_deg,predicted_angle_deg,angle_residual_deg_signed,angle_residual_sigma_signed,angle_residual_sigma_abs,gt_distance_error_m,gt_angle_error_deg,gt_yaw_error_deg,measured_yaw_deg
main29_s012,main29_s012_o076,41,front,4.960526216168129,0.9799896625281879,116.63089807192785,4.613,4.589496379242602,-0.023503620757398203,-0.3932907993306326,0.3932907993306326,-25.0,-27.858197857309307,-2.8581978573093068,-0.9527326191031023,0.9527326191031023,0.002,5.0,1.2,36.2
repeat10_s008,repeat10_s008_o048,47,front,6.027791298254658,3.981003207998052,260.4986423307292,4.516,4.539386966010994,0.023386966010994215,0.3913387920661988,0.3913387920661988,23.8,23.039082021485683,-0.7609179785143283,-0.25363932617144275,0.25363932617144275,-0.024,1.6,-2.5,29.6
main29_s024,main29_s024_o148,50,front,8.02618261474539,2.9820732733402506,250.06600484078615,3.07,3.0892541316494873,0.019254131649487416,0.3850826329897483,0.3850826329897483,11.0,11.268476278639355,0.26847627863935486,0.08949209287978495,0.08949209287978495,-0.022,0.4,-4.9,25.7
main29_s005,main29_s005_o029,38,front,2.9774791256760165,2.0265755701671155,65.64996675649122,3.118,3.136761158443091,0.01876115844309112,0.3752231688618224,0.3752231688618224,-26.6,-31.05348982178998,-4.4534898217899865,-1.049697617644323,1.049697617644323,-0.049,5.4,31.4,24.4
main29_s019,main29_s019_o123,49,rear,6.988147500553573,2.032151245110906,60.64322114837179,2.408,2.389369814803229,-0.018630185196770732,-0.37260370393541464,0.37260370393541464,9.3,9.26470077216095,-0.03529922783906159,-0.011766409279687196,0.011766409279687196,0.037,0.0,-1.6,37.7
repeat10_s009,repeat10_s009_o054,31,front,7.0347705780750305,1.0162459414043399,24.758698512846934,4.159,4.140430722845712,-0.018569277154288244,-0.3713855430857649,0.3713855430857649,-19.9,-20.950099567663074,-1.050099567663068,-0.35003318922102267,0.35003318922102267,-0.018,0.6,-2.9,41.6
main29_s012,main29_s012_o074,38,front,4.960526216168129,0.9799896625281879,116.63089807192785,4.735,4.756879097905643,0.021879097905642908,0.36610733268553663,0.36610733268553663,-4.4,-2.3097940663438123,2.0902059336561933,0.6967353112187311,0.6967353112187311,-0.024,0.1,54.4,24.9
main29_s021,main29_s021_o133,53,front,7.0416569039701535,4.0197547018025785,297.04689302688865,4.676,4.654206543158794,-0.02179345684120637,-0.36467428358065906,0.36467428358065906,-8.8,-6.682306006897079,2.1176939931029324,0.7058979977009775,0.7058979977009775,0.014,0.5,65.9,31.6
main29_s023,main29_s023_o144,34,front,7.9766241059380825,2.0252027475790797,110.69116574735558,3.443,3.4612155801509568,0.0182155801509567,0.364311603019134,0.364311603019134,-6.2,-5.141240383091031,1.058759616908958,0.352919872302986,0.352919872302986,-0.051,-0.2,48.2,22.2
main29_s020,main29_s020_o129,32,rear,7.00500866217152,2.9765963311815775,250.80651952272933,2.551,2.5289697679579906,-0.0220302320420096,-0.3412908872471528,0.3412908872471528,12.5,12.811451285407202,0.3114512854072018,0.0734097719735664,0.0734097719735664,0.04,0.2,-2.6,29.7
main29_s014,main29_s014_o094,35,rear,5.019313878000849,2.9796579852478153,245.62937118706427,2.206,2.1890580988896953,-0.01694190111030469,-0.3388380222060938,0.3388380222060938,-13.7,-12.728754820477775,0.9712451795222137,0.22892468421163437,0.22892468421163437,0.033,-0.9,-14.6,-2.3
main29_s025,main29_s025_o156,56,front,8.00756673342894,4.053992664795252,309.8679893317434,2.586,2.602902033282471,0.016902033282470974,0.3380406656494195,0.3380406656494195,-20.5,-21.16052360397498,-0.6605236039749798,-0.2201745346583266,0.2201745346583266,0.002,1.6,0.8,28.6
repeat10_s003,repeat10_s003_o013,46,front,3.9426636641110053,2.970720782646265,251.3957625882313,3.12,3.1031572009358825,-0.016842799064117564,-0.3368559812823513,0.3368559812823513,4.9,6.124417962340203,1.2244179623401976,0.4081393207800659,0.4081393207800659,-0.034,-0.5,-3.9,21.5
main29_s025,main29_s025_o157,33,rear,8.00756673342894,4.053992664795252,309.8679893317434,1.194,1.2107884821108477,0.016788482110847713,0.33576964221695427,0.33576964221695427,13.7,13.037616230549418,-0.662383769450571,-0.15612535170880182,0.15612535170880182,-0.062,-0.9,-0.4,-25.8
repeat10_s004,repeat10_s004_o020,46,front,4.050997383737547,3.9603327949318197,218.3339307956741,4.051,4.067765361647084,0.016765361647084198,0.33530723294168396,0.33530723294168396,-27.4,-31.82192299182219,-4.421922991822186,-1.0422572444673912,1.0422572444673912,-0.037,3.6,-52.2,-33.2
main29_s007,main29_s007_o043,47,front,2.9323591411413403,4.0084615377368005,276.6096172055182,3.923,3.9063311608835263,-0.016668839116473766,-0.3333767823294753,0.3333767823294753,-4.1,-2.7949150332464114,1.3050849667535829,0.4350283222511943,0.4350283222511943,0.035,-5.7,6.2,-2.2
main29_s017,main29_s017_o109,48,front,6.092886903515829,4.000823099971043,261.5240984759327,4.136,4.152530966594241,0.01653096659424058,0.33061933188481163,0.33061933188481163,13.1,13.661293919419904,0.56129391941991,0.18709797313997,0.18709797313997,0.019,2.2,-3.6,17.3
main29_s005,main29_s005_o026,35,front,2.9774791256760165,2.0265755701671155,65.64996675649122,3.973,3.9892964091257603,0.01629640912576047,0.3259281825152094,0.3259281825152094,14.3,14.305178975660624,0.00517897566061265,0.0017263252202042167,0.0017263252202042167,-0.023,1.2,-3.4,34.8
repeat10_s001,repeat10_s001_o003,38,front,1.9652637672098614,1.0227527964679202,60.53334364417625,4.155,4.171016429204042,0.01601642920404167,0.3203285840808334,0.3203285840808334,-21.0,-20.616968383751697,0.38303161624830295,0.12767720541610098,0.12767720541610098,-0.034,0.7,-28.2,-19.8
main29_s009,main29_s009_o053,34,front,3.9576063176772878,2.0124970587620283,65.71556089813157,3.97,3.9859502371159756,0.01595023711597543,0.3190047423195086,0.3190047423195086,14.1,13.985630946096506,-0.11436905390348784,-0.03812301796782928,0.03812301796782928,0.001,1.4,-3.2,34.5
main29_s013,main29_s013_o081,37,front,4.886582267306994,1.958184639452872,115.13396871044469,3.442,3.426560888390543,-0.01543911160945699,-0.3087822321891398,0.3087822321891398,1.6,3.447249510087886,1.8472495100878916,0.6157498366959638,0.6157498366959638,0.011,0.3,0.6,-23.1
main29_s022,main29_s022_o139,56,front,8.023291241141365,1.0229822690929415,40.06169889141635,2.804,2.819263276951747,0.01526327695174734,0.3052655390349468,0.3052655390349468,2.4,3.1648407094309903,0.7648407094309846,0.25494690314366153,0.25494690314366153,-0.047,-0.6,0.0,-36.9
repeat10_s009,repeat10_s009_o058,57,front,7.0347705780750305,1.0162459414043399,24.758698512846934,4.216,4.231084058555423,0.015084058555422608,0.30168117110845216,0.30168117110845216,-15.6,-15.3657181620585,0.23428183794149504,0.07809394598049835,0.07809394598049835,-0.052,-0.6,-2.7,-42.7
repeat10_s007,repeat10_s007_o043,34,front,5.999390511338628,2.020262861701569,64.27765498267784,3.166,3.1510802246591663,-0.014919775340833663,-0.29839550681667326,0.29839550681667326,-18.4,-17.957429208198704,0.44257079180130177,0.1475235972671006,0.1475235972671006,-0.005,-1.1,4.0,11.8
main29_s015,main29_s015_o098,48,front,5.018093128283976,3.9672444107794367,245.55706065840047,3.832,3.8466556166679196,0.014655616667919702,0.29311233335839404,0.29311233335839404,-17.7,-17.344702434593728,0.3552975654062607,0.1184325218020869,0.1184325218020869,-0.046,0.5,-19.3,-12.5
main29_s013,main29_s013_o086,49,rear,4.886582267306994,1.958184639452872,115.13396871044469,1.885,1.8704046073849694,-0.014595392615030622,-0.29190785230061245,0.29190785230061245,11.8,8.30337209159552,-3.4966279084044913,-0.8241631017729834,0.8241631017729834,0.004,-0.0,4.7,-8.5
repeat10_s005,repeat10_s005_o025,37,front,4.931960886954405,1.0372665166132353,115.53769842849279,4.295,4.309440728666911,0.014440728666911262,0.28881457333822524,0.28881457333822524,6.6,7.823216140812264,1.2232161408122693,0.40773871360408975,0.40773871360408975,-0.071,0.0,33.3,14.9
repeat10_s009,repeat10_s009_o057,56,front,7.0347705780750305,1.0162459414043399,24.758698512846934,3.646,3.660198809381926,0.014198809381926303,0.28397618763852606,0.28397618763852606,-4.2,-3.1236619659430005,1.0763380340569881,0.3587793446856627,0.3587793446856627,-0.053,-1.4,51.0,23.2
main29_s006,main29_s006_o033,45,front,3.0121432963509953,2.9848904147390027,263.5999660496898,3.113,3.127163738380548,0.014163738380548185,0.2832747676109637,0.2832747676109637,18.5,18.770221914022613,0.2702219140226134,0.09007397134087114,0.09007397134087114,-0.023,-1.4,-53.4,-28.6
main29_s016,main29_s016_o106,48,rear,5.992896099316499,2.0402699629730665,66.11325348188171,2.377,2.3630743247014534,-0.01392567529854638,-0.2785135059709276,0.2785135059709276,13.5,13.734922542669324,0.23492254266932378,0.05537177432502163,0.05537177432502163,0.042,0.2,-4.3,34.0
main29_s020,main29_s020_o128,51,front,7.00500866217152,2.9765963311815775,250.80651952272933,2.532,2.5454869570830922,0.013486957083092221,0.26973914166184443,0.26973914166184443,-26.3,-30.77583081537864,-4.475830815378629,-1.0549634403326478,1.0549634403326478,-0.038,5.3,-16.4,-28.0
repeat10_s004,repeat10_s004_o021,35,rear,4.050997383737547,3.9603327949318197,218.3339307956741,1.834,1.8207078898084232,-0.013292110191576834,-0.26584220383153667,0.26584220383153667,-0.7,-2.277641086131297,-1.5776410861313082,-0.5258803620437694,0.5258803620437694,-0.0,-2.2,-0.2,51.2
main29_s029,main29_s029_o177,53,front,9.06981464455596,4.016759168985723,246.21582954942085,3.9,3.913225523537626,0.01322552353762596,0.2645104707525192,0.2645104707525192,-27.9,-32.653787883460666,-4.75378788346066,-1.1204785495724927,1.1204785495724927,-0.009,7.1,35.6,25.7
main29_s010,main29_s010_o062,48,front,3.944856023416039,2.9803154446111586,254.62262169855254,2.875,2.888133848777624,0.013133848777624024,0.2626769755524805,0.2626769755524805,-24.9,-27.159476504071336,-2.25947650407133,-0.7531588346904433,0.7531588346904433,-0.024,5.9,32.8,22.1
repeat10_s005,repeat10_s005_o026,38,front,4.931960886954405,1.0372665166132353,115.53769842849279,4.708,4.692985843072072,-0.01501415692792829,-0.25123489867414517,0.25123489867414517,-5.3,-3.448977658506635,1.8510223414933762,0.6170074471644588,0.6170074471644588,-0.051,-0.9,1.6,-27.9
repeat10_s006,repeat10_s006_o033,36,front,4.924392094801086,2.0081467535196103,114.60959175065123,2.677,2.6895249438630366,0.012524943863036597,0.25049887726073194,0.25049887726073194,16.3,16.842319854236024,0.5423198542360126,0.18077328474533752,0.18077328474533752,-0.032,0.6,21.0,11.7
main29_s007,main29_s007_o042,46,front,2.9323591411413403,4.0084615377368005,276.6096172055182,3.854,3.8664109795770436,0.012410979577043513,0.24821959154087025,0.24821959154087025,11.1,11.233521148681803,0.1335211486818082,0.04450704956060273,0.04450704956060273,-0.011,-4.6,-2.5,3.2
main29_s016,main29_s016_o103,34,front,5.992896099316499,2.0402699629730665,66.11325348188171,3.144,3.1316364107805024,-0.012363589219497761,-0.24727178438995523,0.24727178438995523,-16.4,-15.923821755783877,0.4761782442161291,0.15872608140537636,0.15872608140537636,-0.027,0.9,1.3,9.1
main29_s008,main29_s008_o048,38,front,3.962571965668051,0.9680107637358554,116.84483818358393,4.386,4.373745873875967,-0.012254126124033426,-0.24508252248066853,0.24508252248066853,8.7,9.502393110714479,0.8023931107144904,0.26746437023816344,0.26746437023816344,0.032,1.7,-0.9,-18.8
main29_s002,main29_s002_o007,36,front,2.0273005543499134,2.014521233753247,70.80143271452341,3.655,3.6428439513074613,-0.012156048692538501,-0.24312097385077003,0.24312097385077003,24.2,23.97802269117915,-0.22197730882083988,-0.0739924362736133,0.0739924362736133,-0.017,0.9,-4.1,39.3
repeat10_s008,repeat10_s008_o049,48,front,6.027791298254658,3.981003207998052,260.4986423307292,4.098,4.109770486424886,0.011770486424886428,0.23540972849772857,0.23540972849772857,11.1,11.885953488985024,0.7859534889850295,0.26198449632834314,0.26198449632834314,-0.02,0.1,-3.1,17.8
main29_s002,main29_s002_o009,38,front,2.0273005543499134,2.014521233753247,70.80143271452341,3.169,3.1804796384692304,0.011479638469230391,0.22959276938460782,0.22959276938460782,-10.8,-8.533322321927017,2.2666776780729947,0.7555592260243316,0.7555592260243316,-0.031,-1.9,-4.9,6.2
repeat10_s005,repeat10_s005_o029,41,front,4.931960886954405,1.0372665166132353,115.53769842849279,4.547,4.533579210491255,-0.01342078950874459,-0.22457276212988986,0.22457276212988986,-25.6,-29.34260365800162,-3.7426036580016273,-0.8821401419555097,0.8821401419555097,-0.064,4.4,-75.9,-40.9
repeat10_s009,repeat10_s009_o056,55,front,7.0347705780750305,1.0162459414043399,24.758698512846934,3.32,3.309033915975871,-0.010966084024128797,-0.21932168048257594,0.21932168048257594,12.9,12.639479691522581,-0.2605203084774246,-0.08684010282580819,0.08684010282580819,-0.027,0.1,-2.9,-15.1
main29_s015,main29_s015_o097,47,front,5.018093128283976,3.9672444107794367,245.55706065840047,4.083,4.072160356295069,-0.010839643704930957,-0.21679287409861914,0.21679287409861914,-5.7,-4.059547580689468,1.6404524193105203,0.5468174731035068,0.5468174731035068,-0.013,-0.7,-6.4,13.6
repeat10_s004,repeat10_s004_o019,45,front,4.050997383737547,3.9603327949318197,218.3339307956741,4.47,4.480792565513342,0.01079256551334229,0.2158513102668458,0.2158513102668458,-20.3,-20.30622755919046,-0.006227559190449483,-0.002075853063483161,0.002075853063483161,-0.018,-0.9,-0.3,30.3
main29_s009,main29_s009_o055,36,front,3.9576063176772878,2.0124970587620283,65.71556089813157,2.729,2.7182123420864563,-0.010787657913543747,-0.21575315827087493,0.21575315827087493,-13.6,-12.443300163634149,1.1566998363658456,0.38556661212194854,0.38556661212194854,0.007,0.5,-4.3,6.6
main29_s025,main29_s025_o154,53,front,8.00756673342894,4.053992664795252,309.8679893317434,4.219,4.229450037846842,0.010450037846841731,0.20900075693683462,0.20900075693683462,18.0,17.519864005920454,-0.48013599407954644,-0.1600453313598488,0.1600453313598488,0.036,0.7,42.9,20.1
repeat10_s002,repeat10_s002_o007,46,front,2.004288978393428,3.976850621989622,288.34857141089714,3.862,3.872264130020317,0.010264130020317008,0.20528260040634017,0.20528260040634017,9.2,9.353940405059802,0.15394040505981366,0.05131346835327122,0.05131346835327122,-0.034,-1.8,17.8,8.9
main29_s029,main29_s029_o176,51,front,9.06981464455596,4.016759168985723,246.21582954942085,3.85,3.8601335812344018,0.010133581234401667,0.20267162468803335,0.20267162468803335,-2.2,-0.11559075202819713,2.0844092479717915,0.6948030826572639,0.6948030826572639,0.033,0.1,-4.7,18.1
repeat10_s004,repeat10_s004_o018,43,front,4.050997383737547,3.9603327949318197,218.3339307956741,3.537,3.547048420908393,0.010048420908392863,0.20096841816785727,0.20096841816785727,-2.4,0.222367945240876,2.6223679452408817,0.8741226484136272,0.8741226484136272,0.005,-3.3,73.2,34.1
main29_s009,main29_s009_o057,46,rear,3.9576063176772878,2.0124970587620283,65.71556089813157,2.266,2.256148836770737,-0.009851163229262827,-0.19702326458525654,0.19702326458525654,11.5,10.892075604384445,-0.6079243956155551,-0.14328915419616417,0.14328915419616417,-0.004,0.3,-3.1,33.1
repeat10_s003,repeat10_s003_o015,35,rear,3.9426636641110053,2.970720782646265,251.3957625882313,2.649,2.6363281256624127,-0.012671874337587319,-0.19631183309883532,0.19631183309883532,14.8,16.748687611244634,1.9486876112446225,0.4593100747750958,0.4593100747750958,0.07,0.2,-70.3,-35.6
main29_s023,main29_s023_o145,35,front,7.9766241059380825,2.0252027475790797,110.69116574735558,3.963,3.972724470448852,0.009724470448851719,0.19448940897703437,0.19448940897703437,-17.3,-17.66361271135503,-0.3636127113550174,-0.12120423711833912,0.12120423711833912,-0.044,1.1,-0.8,-39.2
main29_s016,main29_s016_o102,33,front,5.992896099316499,2.0402699629730665,66.11325348188171,3.393,3.4018924355016518,0.008892435501651974,0.17784871003303948,0.17784871003303948,-1.1,0.3745477095717433,1.4745477095717376,0.4915159031905792,0.4915159031905792,-0.042,0.1,-2.2,21.7
main29_s026,main29_s026_o160,55,front,8.981477210183375,1.010301421030586,46.1992155099107,1.478,1.469367449777585,-0.008632550222414936,-0.17265100444829873,0.17265100444829873,18.5,18.45611228756809,-0.043887712431910586,-0.014629237477303528,0.014629237477303528,0.02,2.0,-2.1,-30.6
main29_s027,main29_s027_o163,31,front,8.959278439292499,2.0339996583168083,87.59653877919706,2.158,2.166245710321169,0.008245710321169053,0.16491420642338106,0.16491420642338106,25.3,25.51941000352201,0.21941000352200035,0.05171543378352358,0.05171543378352358,-0.019,3.8,1.2,27.7
main29_s024,main29_s024_o149,51,front,8.02618261474539,2.9820732733402506,250.06600484078615,2.559,2.550757361506514,-0.008242638493486165,-0.1648527698697233,0.1648527698697233,-9.8,-8.41355145473824,1.3864485452617714,0.46214951508725716,0.46214951508725716,-0.004,-0.6,-3.5,7.3
main29_s025,main29_s025_o155,55,front,8.00756673342894,4.053992664795252,309.8679893317434,3.229,3.220840299020031,-0.008159700979969209,-0.16319401959938418,0.16319401959938418,-6.6,-5.124441241226805,1.4755587587731895,0.4918529195910632,0.4918529195910632,0.04,-0.9,-5.3,38.9
main29_s007,main29_s007_o045,49,front,2.9323591411413403,4.0084615377368005,276.6096172055182,4.615,4.605321719983433,-0.009678280016567342,-0.1619486003093089,0.1619486003093089,-24.0,-26.584515074142928,-2.584515074142928,-0.8615050247143093,0.8615050247143093,0.055,-1.5,-3.0,-35.5
repeat10_s002,repeat10_s002_o008,47,front,2.004288978393428,3.976850621989622,288.34857141089714,4.121,4.128823576546068,0.007823576546067912,0.15647153092135824,0.15647153092135824,-4.8,-3.7818895102331,1.0181104897669115,0.3393701632556372,0.3393701632556372,-0.031,-2.8,-0.3,-22.4
repeat10_s008,repeat10_s008_o051,50,front,6.027791298254658,3.981003207998052,260.4986423307292,3.667,3.6594159333486154,-0.007584066651384447,-0.15168133302768894,0.15168133302768894,-16.6,-15.592274837805235,1.0077251621947596,0.3359083873982532,0.3359083873982532,-0.014,-0.1,13.8,7.3
main29_s002,main29_s002_o012,45,rear,2.0273005543499134,2.014521233753247,70.80143271452341,1.865,1.8724031535753003,0.007403153575300303,0.14806307150600606,0.14806307150600606,-8.1,-9.152019940780747,-1.0520199407807524,-0.35067331359358417,0.35067331359358417,0.012,2.6,-11.6,-2.3
main29_s026,main29_s026_o161,56,front,8.981477210183375,1.010301421030586,46.1992155099107,2.134,2.141165653457757,0.007165653457756882,0.14331306915513764,0.14331306915513764,-8.4,-6.4020616132334,1.9979383867666058,0.6659794622555353,0.6659794622555353,-0.004,-0.2,2.2,-51.0
main29_s019,main29_s019_o119,32,front,6.988147500553573,2.032151245110906,60.64322114837179,3.387,3.3940710251031416,0.007071025103141615,0.1414205020628323,0.1414205020628323,-6.8,-5.829048398425755,0.9709516015742565,0.3236505338580855,0.3236505338580855,-0.032,0.1,-2.6,20.6
main29_s028,main29_s028_o170,54,front,9.02070612718316,3.0247724007909293,293.06609646504353,2.631,2.6375432192399946,0.006543219239994791,0.13086438479989582,0.13086438479989582,-8.9,-7.537097077202361,1.3629029227976446,0.4543009742658815,0.4543009742658815,0.004,-2.7,-3.9,54.9
main29_s004,main29_s004_o021,46,front,1.9339773752528007,4.013788258905508,288.78697281274094,3.914,3.920320564513226,0.006320564513226046,0.12641129026452091,0.12641129026452091,8.3,8.867794319669201,0.5677943196691899,0.18926477322306332,0.18926477322306332,0.018,-2.7,0.8,-8.2
main29_s005,main29_s005_o027,36,front,2.9774791256760165,2.0265755701671155,65.64996675649122,3.067,3.060711919529726,-0.006288080470274071,-0.12576160940548142,0.12576160940548142,4.7,5.81195460747449,1.1119546074745017,0.3706515358248339,0.3706515358248339,-0.005,0.2,-6.4,23.1
main29_s008,main29_s008_o051,42,front,3.962571965668051,0.9680107637358554,116.84483818358393,3.232,3.2257402095918373,-0.006259790408162935,-0.1251958081632587,0.1251958081632587,-26.6,-30.660900842487564,-4.06090084248757,-0.9571635078163748,0.9571635078163748,-0.009,6.7,3.4,35.0
main29_s003,main29_s003_o014,44,front,2.0020268139917077,2.9860819632432825,262.84883361272597,2.361,2.3548065555000255,-0.006193444499974721,-0.12386888999949441,0.12386888999949441,10.4,12.145805422921512,1.7458054229215065,0.5819351409738355,0.5819351409738355,-0.006,-3.8,2.3,-68.5
main29_s006,main29_s006_o037,37,rear,3.0121432963509953,2.9848904147390027,263.5999660496898,2.203,2.2091249053729634,0.006124905372963507,0.12249810745927014,0.12249810745927014,8.8,8.727086246598617,-0.07291375340139439,-0.024304584467131463,0.024304584467131463,0.005,-1.8,-3.7,11.8
main29_s011,main29_s011_o065,42,front,4.0348269179096565,3.9255296248728273,220.11959351968136,2.995,3.0007818365515737,0.005781836551573605,0.1156367310314721,0.1156367310314721,16.7,17.79021791494972,1.0902179149497329,0.36340597164991095,0.36340597164991095,-0.003,0.6,-3.2,-27.1
main29_s018,main29_s018_o116,55,front,6.98677859248358,1.1275170327157895,25.007843910354325,3.329,3.3347756443637135,0.005775644363713361,0.11551288727426723,0.11551288727426723,15.5,14.935356251127871,-0.564643748872129,-0.18821458295737634,0.18821458295737634,-0.018,2.7,-1.4,-13.6
main29_s003,main29_s003_o019,39,rear,2.0020268139917077,2.9860819632432825,262.84883361272597,2.153,2.1585054233131484,0.005505423313148405,0.11010846626296811,0.11010846626296811,-14.7,-16.223702576701214,-1.5237025767012256,-0.35914014149895074,0.35914014149895074,0.009,-0.7,6.7,-2.3
main29_s002,main29_s002_o008,37,front,2.0273005543499134,2.014521233753247,70.80143271452341,3.484,3.4894825577246844,0.005482557724684423,0.10965115449368845,0.10965115449368845,5.4,7.202649490033963,1.8026494900339571,0.6008831633446524,0.6008831633446524,-0.031,-1.3,-2.6,24.0
main29_s003,main29_s003_o015,45,front,2.0020268139917077,2.9860819632432825,262.84883361272597,2.844,2.8494426846450347,0.005442684645034834,0.10885369290069669,0.10885369290069669,-3.7,-0.71968843217428,2.9803115678257086,0.9934371892752362,0.9934371892752362,-0.019,-5.1,-8.6,-2.2
repeat10_s003,repeat10_s003_o014,48,front,3.9426636641110053,2.970720782646265,251.3957625882313,2.886,2.880687847345422,-0.005312152654578295,-0.1062430530915659,0.1062430530915659,-26.3,-30.52198424701311,-4.221984247013097,-0.995131230375247,0.995131230375247,-0.013,4.4,34.9,24.2
main29_s024,main29_s024_o151,32,rear,8.02618261474539,2.9820732733402506,250.06600484078615,2.158,2.162961008247425,0.00496100824742518,0.09922016494850361,0.09922016494850361,-12.6,-11.47306823849408,1.1269317615059151,0.2656203634984446,0.2656203634984446,0.009,-1.8,-11.6,-2.3
repeat10_s007,repeat10_s007_o046,58,front,5.999390511338628,2.020262861701569,64.27765498267784,4.375,4.379914181936289,0.004914181936288564,0.09828363872577128,0.09828363872577128,28.3,27.53456387805923,-0.7654361219407804,-0.18041502412981966,0.18041502412981966,-0.017,0.2,-2.3,-39.2
main29_s022,main29_s022_o140,57,front,8.023291241141365,1.0229822690929415,40.06169889141635,3.528,3.5234198049430043,-0.004580195056995695,-0.0916039011399139,0.0916039011399139,-11.1,-10.154401888956812,0.9455981110431821,0.3151993703477274,0.3151993703477274,-0.028,-1.0,1.5,-48.7
repeat10_s006,repeat10_s006_o034,37,front,4.924392094801086,2.0081467535196103,114.60959175065123,3.399,3.394510246931668,-0.004489753068332103,-0.08979506136664206,0.08979506136664206,0.1,2.009703839132669,1.9097038391326748,0.6365679463775583,0.6365679463775583,-0.033,-1.2,0.2,-23.5
main29_s028,main29_s028_o171,55,front,9.02070612718316,3.0247724007909293,293.06609646504353,1.785,1.7806328266400877,-0.004367173359912213,-0.08734346719824426,0.08734346719824426,-21.6,-22.788887073451406,-1.1888870734514114,-0.3962956911504705,0.3962956911504705,0.007,0.2,-2.2,40.9
main29_s001,main29_s001_o002,36,front,2.012496119636617,1.0195541093616312,59.772944436097625,4.432,4.427737643532424,-0.004262356467576112,-0.08524712935152223,0.08524712935152223,1.5,4.114775840529944,2.614775840529944,0.8715919468433148,0.8715919468433148,-0.019,-2.8,-5.8,28.5
main29_s003,main29_s003_o016,46,front,2.0020268139917077,2.9860819632432825,262.84883361272597,2.897,2.9011453360456207,0.004145336045620951,0.08290672091241902,0.08290672091241902,-20.4,-19.730014951961266,0.6699850480387397,0.22332834934624657,0.22332834934624657,-0.018,-2.9,29.3,16.8
main29_s026,main29_s026_o159,31,front,8.981477210183375,1.010301421030586,46.1992155099107,3.1,3.104034064902193,0.004034064902192824,0.08068129804385649,0.08068129804385649,-23.9,-25.854050687051455,-1.9540506870514491,-0.6513502290171497,0.6513502290171497,-0.008,3.6,6.4,24.0
main29_s014,main29_s014_o092,49,front,5.019313878000849,2.9796579852478153,245.62937118706427,2.871,2.86725039118857,-0.0037496088114301607,-0.07499217622860321,0.07499217622860321,-28.1,-33.671085777776455,-5.57108577777646,-1.3131175106792223,1.3131175106792223,-0.02,6.5,36.0,26.3
repeat10_s010,repeat10_s010_o063,53,front,9.03376684598997,3.97189022827876,244.34233154704305,3.872,3.8756963066964447,0.003696306696444829,0.07392613392889658,0.07392613392889658,-28.9,-35.17825462491237,-6.278254624912364,-1.4797988064304457,1.4797988064304457,-0.037,6.0,37.4,27.5
repeat10_s008,repeat10_s008_o050,49,front,6.027791298254658,3.981003207998052,260.4986423307292,3.871,3.8673290717696656,-0.003670928230334436,-0.07341856460668872,0.07341856460668872,-3.2,-1.1947779240774707,2.005222075922518,0.6684073586408393,0.6684073586408393,-0.012,-1.1,-14.7,-6.8
main29_s023,main29_s023_o143,33,front,7.9766241059380825,2.0252027475790797,110.69116574735558,3.166,3.1625175404320176,-0.003482459567982321,-0.06964919135964642,0.06964919135964642,10.9,10.78266665694008,-0.11733334305992571,-0.03911111435330857,0.03911111435330857,-0.025,1.2,18.6,8.3
repeat10_s006,repeat10_s006_o039,49,rear,4.924392094801086,2.0081467535196103,114.60959175065123,1.911,1.9078377029259015,-0.003162297074098541,-0.06324594148197082,0.06324594148197082,11.6,9.280058555210758,-2.3199414447892366,-0.5468154425220619,0.5468154425220619,0.029,-0.2,6.0,-7.2
main29_s016,main29_s016_o107,49,rear,5.992896099316499,2.0402699629730665,66.11325348188171,1.935,1.9379810991182362,0.0029810991182361857,0.059621982364723713,0.059621982364723713,-10.2,-8.857975736419803,1.3420242635801856,0.3163181524314773,0.3163181524314773,0.033,-0.7,-11.3,4.2
main29_s005,main29_s005_o031,45,rear,2.9774791256760165,2.0265755701671155,65.64996675649122,2.254,2.2510875711893443,-0.002912428810655676,-0.05824857621311352,0.05824857621311352,9.9,10.011899722406838,0.11189972240683232,0.037299907468944106,0.037299907468944106,0.012,-0.3,-2.0,33.2
main29_s014,main29_s014_o089,46,front,5.019313878000849,2.9796579852478153,245.62937118706427,3.688,3.6907310932609136,0.0027310932609134753,0.054621865218269505,0.054621865218269505,15.6,15.573918969862916,-0.026081030137078187,-0.008693676712359396,0.008693676712359396,-0.006,1.1,-4.0,35.6
main29_s009,main29_s009_o054,35,front,3.9576063176772878,2.0124970587620283,65.71556089813157,3.478,3.4754013930138905,-0.002598606986109697,-0.051972139722193944,0.051972139722193944,0.2,1.5003860905929969,1.3003860905930082,0.43346203019766943,0.43346203019766943,0.009,0.2,-50.5,-25.5
main29_s018,main29_s018_o117,56,front,6.98677859248358,1.1275170327157895,25.007843910354325,3.655,3.6525760455990692,-0.0024239544009305725,-0.04847908801861145,0.04847908801861145,-2.0,-0.975545572690919,1.024454427309081,0.341484809103027,0.341484809103027,-0.044,0.9,1.4,-26.4
